文本,群体情绪,时间
小湘速递国税总局发布税费优惠政策指引涉及买房或租房减免增值税等国家税务总局发布《支持协调发展税费优惠政策指引》，其中，为加快城乡融合发展，深入推进新型城镇化建设，促进产业结构转型升级和区域协调发展，国家在支持城乡住房发展、加快城乡基础设施建设、培植城乡产业核心竞争力等方面出台了多项税费优惠政策。具体涉及易地扶贫搬迁贫困人口有关收入免征个人所得税；符合条件的棚户区改造支出准予企业所得税税前扣除；改造安置住房免征相关印花税；公租房租金收入免征增值税等。在支持消费提振信心税费优惠方面，涉及个人销售住房减免增值税；个人销售或购买住房免征印花税；个人租赁住房免征印花税；个人出租住房减征增值税等。,-0.0045597185597785,------
国税总局发布税费优惠政策指引涉及买房或租房减免增值税等国家税务总局发布《支持协调发展税费优惠政策指引》，其中，为加快城乡融合发展，深入推进新型城镇化建设，促进产业结构转型升级和区域协调发展，国家在支持城乡住房发展、加快城乡基础设施建设、培植城乡产业核心竞争力等方面出台了多项税费优惠政策。具体涉及易地扶贫搬迁贫困人口有关收入免征个人所得税；符合条件的棚户区改造支出准予企业所得税税前扣除；改造安置住房免征相关印花税；公租房租金收入免征增值税等。在支持消费提振信心税费优惠方面，涉及个人销售住房减免增值税；个人销售或购买住房免征印花税；个人租赁住房免征印花税；个人出租住房减征增值税等。,-0.4820882933089422,2023-07-26 19:43:06
国家税务总局发布税费优惠政策指引涉及买房或租房减免增值税等国家税务总局近日发布《支持协调发展税费优惠政策指引》，其中，为加快城乡融合发展，深入推进新型城镇化建设，促进产业结构转型升级和区域协调发展，国家在支持城乡住房发展、加快城乡基础设施建设、培植城乡产业核心竞争力等方面出台了多项税费优惠政策。具体涉及易地扶贫搬迁贫困人口有关收入免征个人所得税；符合条件的棚户区改造支出准予企业所得税税前扣除；改造安置住房免征相关印花税；公租房租金收入免征增值税等。在支持消费提振信心税费优惠方面，涉及个人销售住房减免增值税；个人销售或购买住房免征印花税；个人租赁住房免征印花税；个人出租住房减征增值税等。（国家税务总局网站）,-0.0463651533755875,------
利好政策来了官方发布买房减征契税卖房减免增值税卖房减免增值税重磅刚刚国家出手国家税务总局发布《支持协调发展税费优惠政策指引》总计条税费优惠政策，多项税费优惠政策支持消费、提振信心涉及房产买卖或出租多项税费可免征重点内容如下：个人销售住房减免增值税展开,0.0074960512676547,2023-07-26 16:57:53
国税总局月日发文：支持消费提振信心税费优惠政策，个人销售住房减免增值税等。深圳会落地执行，将增值税满年免征改为满年免征吗？,-0.1653344422111069,2023-07-26 20:22:21
楼市房地产在支持消费提振信心税费优惠方面，多项政策利好买卖房产或出租，其中两点需要重点留意。其一，个人销售住房减免增值税。按照现行的政策相当可以减免房屋总额的的增值税。假设房屋总额为万，即可减免万的增值税费。其二，个人购买家庭唯一住房或第二套改善性住房减征契税。按照现行政策，契税为房屋成交价。万即可减免万。假设减征一半的话缴纳万即可，大大减轻买家负担。,0.0289732403918489,2023-07-26 19:46:05
清检分享三部门推动落实首套房贷款认房不认贷近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。据住房城乡建设部有关负责同志介绍，此项政策将使更多购房人能够享受首套房贷款的首付比例和利率优惠，有助于降低居民购房成本，更好满足刚性和改善性住房需求。首套房贷款认房不认贷网页链接,0.0,2023-08-27 18:00:18
三部门印发通知推动释放购房需求“认房不认贷”是否会在广东落地？近日，住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不认贷”政策措施。这一政策能释放多大购房需求？在广东会如何落地？记者采访了相关人士。《通知》明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。如果执行“认房不认贷”政策，只要所在城市无房，即便有贷款（记录或在偿）也可以首套房身份买房；并且此次政策提出将“以家庭为单位”来认定首套房产，调整到“家庭成员为单位”，意味着可以释放出更多的需求。那么接下来在广东，尤其是广州、深圳等地是否会落地“认房不认贷”措施呢？目前，房地产政策是“一城一策”，此次住建部的表述为：此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。因此，具体是否实行“认房不认贷”，要由各个城市决定。目前，广州市住房和城乡建设局官网暂未公布相关政策。也有专家表示，当前“房住不炒”仍是主基调，对于一线热门城市，特别是涉及二套房的政策，要看各城市的具体情况。广东新闻联播的微博视频,-0.2265222010718378,2023-08-28 08:54:17
三部门推动落实首套房贷款认房不认贷近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。据住房城乡建设部有关负责同志介绍，此项政策将使更多购房人能够享受首套房贷款的首付比例和利率优惠，有助于降低居民购房成本，更好满足刚性和改善性住房需求。首套房贷款认房不认贷网页链接,0.0295493066930979,------
深圳无房有贷购房者首付或降至近日，住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在展开,-0.0582283571339983,2023-08-26 23:04:50
推动落实买首套房贷款认房不用认贷近日，住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。新华社央视新闻出彩焦作向未来行走怀川纷享焦作央视新闻的微博视频,0.0271626073508489,2023-08-26 22:44:41
三部门推动落实首套房贷款认房不认贷近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在展开,0.0051073126534792,2023-08-26 23:19:17
关于贷款套数认定、个税退税优惠，这些重磅购房政策明确日从住房和城乡建设部获悉，近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。据住房城乡建设部有关负责同志介绍，此项政策将使更多购房人能够享受首套房贷款的首付比例和利率优惠，有助于降低居民购房成本，更好满足刚性和改善性住房需求。三部门：延续实施支持居民换购住房有关个人所得财政部、税务总局、住房城乡建设部发布《关于延续实施支持居民换购住房有关个人所得税政策的公告》。自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。来源：新华社、央视新闻客户端,1.0,2023-08-28 07:26:13
三部门推动落实首套房认房不认贷相比之前的认房又认贷，住房城乡建设部、中国人民银行、金融监管总局近期联合印发的《关于优化个人住房贷款中住房套数认定标准的通知》，未来的政策是认房不认贷。我以为，这种改变在很大程度上体现出在坚持房住不炒的同时，对住房刚需以及改善性住房需求的保障力度增强。一方面，认房就是为了防止炒作，落实房住不炒，避免个别人占用过多住房。另一方面，不认贷意味着只要是为了满足合理的住房需求，至少从房贷上不再是一个硬杠杠。在当下，要稳定房价，促进房地产行业健康发展，三部委出台这个通知是十分必要的，是非常及时的，但还需要有后续配套动作跟进。,-0.0073398633281021,2023-08-27 10:07:01
深圳无房有贷购房者首付或降至近日，住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。目前，深圳无房有贷户首付为，若实行“认房不认贷”政策，那么符合条件的购房者首付成本将降至。详情戳深圳无房有贷购房者首付或降至,-0.2740121034229416,2023-08-27 01:25:45
住建部、央行、金融监管总局发布《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。,0.0223889938239382,2023-08-27 01:19:38
重磅首套房贷款“认房不用认贷”三部门推动落实购买首套房贷款“认房不用认贷”政策措施记者日从住房和城乡建设部获悉，近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。据住房城乡建设部有关负责同志介绍，此项政策将使更多购房人能够享受首套房贷款的首付比例和利率优惠，有助于降低居民购房成本，更好满足刚性和改善性住房需求。来源：新华社山东潍坊坊子融媒：杨敏彭海程,0.0883032010199607,2023-08-27 06:37:20
重磅三部门发文推动首套房“认房不用认贷”记者月日从住房和城乡建设部获悉，近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年展开,0.3487619828612237,2023-08-27 07:18:36
全文《关于优化个人住房贷款中住房套数认定标准的通知》住房城乡建设部中国人民银行金融监管总局关于优化个人住房贷款中住房套数认定标准的通知建房号各省、自治区、直辖市住房城乡建设厅（委、管委），新疆生产建设兵团住房城乡建设局，中国人民银行上海总部、各省、自治区、直辖市、计划单列市分行，各金融监管局，各国有商业银行、中国邮政储蓄银行、各股份制商业银行：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，因城施策用好政策工具箱，优化个人住房贷款中住房套数认定标准，更好满足居民刚性和改善性住房需求，现就有关事项通知如下：一、居民家庭（包括借款人、配偶及未成年子女，下同）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。二、家庭住房套数由城市政府指定的住房套数查询或认定责任部门，根据居民家庭申请或授权，提供查询服务并出具查询结果或认定证明。三、此项政策作为政策工具，纳入“一城一策”工具箱。《住房城乡建设部中国人民银行中国银行业监督管理委员会关于规范商业性个人住房贷款中第二套住房认定标准的通知》（建房号）、《中国人民银行中国银行业监督管理委员会关于进一步做好住房金融服务工作的通知》（银发号）与本通知不一致的，以本通知为准。住房城乡建设部中国人民银行金融监管总局年月日,-0.0647156847723643,2023-08-27 07:17:19
认房不认贷谁将受益？专家解读专家解读认房不认贷政策近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。易居研究院研究总监严跃进表示，若是执行“认房又认贷”政策，部分有过贷款记录的购房者，其换房方面可能会被认定为二套房，进而导致认购首付比例和利率明显偏高，导致购房成本加大。而按照“认房不认贷”政策，只要名下无房，那就可以按首套房进行认定。这就使得一些有过贷款记录的购房者，也可以享受到首套房的标准，即使得购房的成本快速降低。中新经纬“认房不认贷”来了，谁将受益？专家解读查看图片,0.8503329903681993,2023-08-26 21:43:26
个人住房贷款认房不认贷楼市楼市超话三部门推动落实首套房贷款“认房不用认贷”近日，住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。笔者观点，会释放一定的需求，但目前楼市观望情绪极厚，刺激效果有待观察。,0.0333655638053269,2023-08-27 04:15:33
住建部等三部门印发通知，推动落实购买首套房贷款认房不认贷三部门推动落实首套房认房不用认贷近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。,-0.08251334230411,------
三部门明确首套房贷款“认房不用认贷”记者日从住房和城乡建设部获悉，近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。据住房城乡建设部有关负责同志介绍，此项政策将使更多购房人能够享受首套房贷款的首付比例和利率优惠，有助于降低居民购房成本，更好满足刚性和改善性住房需求。香港衛視的微博视频,0.02955157071229,2023-08-28 09:48:07
三部门推动购买首套房认房不认贷重磅三部门明确首套房贷款“认房不用认贷”近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。据介绍，此项政策将使更多购房人能够享受首套房贷款的首付比例和利率优惠，有助于降低居民购房成本，更好满足刚性和改善性住房需求。派财经官微派财经官微的微博视频,-0.0071699875450843,------
三部门：推动落实买首套房贷款认房不用认贷近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成展开,-0.0186911204314558,2023-08-27 01:23:14
住房城乡建设部中国人民银行金融监管总局关于优化个人住房贷款中住房套数认定标准的通知,-0.1637589013028449,2023-08-26 17:24:01
三部门推动落实首套房贷款认房不认贷近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。据住房城乡建设部有关负责同志介绍，此项政策将使更多购房人能够享受首套房贷款的首付比例和利率优惠，有助于降低居民购房成本，更好满足刚性和改善性住房需求。首套房贷款认房不认贷网页链接,0.0045071694772096,2023-08-28 09:48:07
这队的运营就没个正常人吗作为二娃人迷，我是百分百支持他离开这个队。他现在又不是七老八十踢不动了，去个能踢上比赛的球队，健健康康、快快乐乐过完职业生涯。有些人凭啥用道德绑架他，非要“一人一城”。现在职业生涯末期，他职业生涯早期和中期这队又有多少支持他炒了范加尔，海因克斯带回了高档，穆勒从十号位变成哪里需要哪里搬的人。俱乐部强行给瓜迪奥拉塞个格策，也是因为不肯为内马尔花钱内马尔要是来打的也是穆勒当时的位置。给安切洛蒂租来了罗，给科瓦奇租来了酷鸟，纳格尔斯曼扶正了穆夏拉，还有现在空降的秃鹤。除了弗里克，哪个教练来，不是先拿穆勒开刀这剧情一次次重复，穆勒不累，穆勒的球迷看都看累了。一面说穆勒不可或缺，一面对他的态度就是可有可无。别再说人家皇马没人情味，你拜仁又有多少人情味。大家好聚好散希望二娃别再愚忠了，这队不值得,0.0015617681459957,------
深圳无房有贷购房者首付或降至近日，住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。目前，深圳无房有贷户首付为，若实行“认房不认贷”政策，那么符合条件的购房者首付成本将降至。,-0.0073351374743774,2023-08-26 19:03:06
凤检转播推动落实购买首套房贷款认房不用认贷近日，住房城乡建设部、中国人民银行、金融监管总局联合印发了通知，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。（央视）央视新闻的微博视频,0.0103468934085508,2023-08-26 16:56:51
推动落实买首套房贷款认房不用认贷近日，住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。新华社央视新闻出彩焦作向未来行走怀川纷享焦作央视新闻的微博视频,0.0041352931232289,2023-08-26 23:54:03
三部门推动落实首套房贷款认房不认贷近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。据住房城乡建设部有关负责同志介绍，此项政策将使更多购房人能够享受首套房贷款的首付比例和利率优惠，有助于降低居民购房成本，更好满足刚性和改善性住房需求。首套房贷款认房不认贷（来源：新华社）,0.0007784286470498,2023-08-27 11:01:45
推动落实购买首套房贷款认房不用认贷近日，住房城乡建设部、中国人民银行、金融监管总局联合印发了通知，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。（央视）央视新闻的微博视频,0.0093021356255722,------
三部门：将首套房贷款认房不用认贷纳入一城一策工具箱供城市自主选用、认房不认贷政策，算是近期有一定力度的支持房地产政策。主要受惠的是一线及强二线城市。主要受惠群体是大城市的改善型客户。这个政策在一定程度上，能够刺激并释放改善型需求。所以对于中大面积单元，对于中高价格单元市场，会形成支撑。由于这个是针对市场的局部，所以不太可能掀起购房潮，只会对特定城市，特定客户，特定产品，形成新的购买需求。利好局部、主管部门已经明确了可实施认房不认贷。接下来就要看哪些城市会跟进。我个人认为暂时还比较模糊，很难判断。大概率二线城市会有一大部分落地该政策。毕竟相对而言，二线城市在政策制定上自主权更大。而一线城市会否跟进，存在较大较大疑问。如果跟进，也会是二线城市落地之后才会推出。（据说昨天深圳开始执行，但至今没有看到官宣）,-9.781781871798928e-05,2023-08-27 01:23:14
深圳无房有贷购房者首付或降至近日，住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。目前，深圳无房有贷户首付为，若实行“认房不认贷”政策，那么符合条件的购房者首付成本将降至。详情戳深圳无房有贷购房者首付或降至,-0.0421422031414528,2023-08-26 17:24:01
住建部、央行、金融监管总局发布《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。,0.0034150036289095,2023-08-26 22:49:45
重磅首套房贷款“认房不用认贷”三部门推动落实购买首套房贷款“认房不用认贷”政策措施记者日从住房和城乡建设部获悉，近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。据住房城乡建设部有关负责同志介绍，此项政策将使更多购房人能够享受首套房贷款的首付比例和利率优惠，有助于降低居民购房成本，更好满足刚性和改善性住房需求。来源：新华社山东潍坊坊子融媒：杨敏彭海程,0.0134865709213911,2023-08-28 06:09:39
重磅三部门发文推动首套房“认房不用认贷”记者月日从住房和城乡建设部获悉，近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。据住房城乡建设部有关负责同志介绍，此项政策将使更多购房人能够享受首套房贷款的首付比例和利率优惠，有助于降低居民购房成本，更好满足刚性和改善性住房需求。来源丨新华社（版权归原作者所有，如有侵权请联系删除）,0.053731243200467,2023-08-27 09:17:04
认房不认贷，可以多贷出来的贷款，而且一城一策，每个城市都可以买套房。所以说，想搞好经济、股市、哪个行业，有关部门还是有办法的，工具箱里并不全是喇叭，就看是不是真的想搞好了。,0.0168596026955612,2023-08-26 15:41:21
认房不认贷，官宣。一城一策来实施。,-0.0011119582762437,------
新闻早知道年月日星期六农历七月十一三部门：将首套房贷款“认房不用认贷”纳入一城一策工具箱，供城市自主选用。财政部：延续实施粤港澳大湾区个人所得税优惠政策至底。人社部设立落实就业补助政策监督举报平台。市场监管总局：严禁使用原产地为日本的水产品制作餐食。河南叶县岩盐储量可供全国吃万年；多地通告：串通操纵食盐价格最高罚万元。多地规定不得因暑假作业未完成而处罚学生，合肥设两周“缓交期”。浙江嘉兴：全面取消限购限售，指导商业银行调整存量房贷利率。开发商承诺“降价补差价”，深圳年内首个“保价”楼盘出炉。北京摸排整治非法医疗美容，非医务工作者不得提供医美服务。好声音暂停播出，好声音制作方母公司股价暴跌超。,-0.0010834137649118,2023-08-26 20:17:04
白话数据年月日建委新房住宅网签套，二手房住宅网签套（网签数据有滞后）。大中介前台挂牌房源量套（中介春节休假前），持续关注。昨日楼市热点：近日，住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭包括借款人、配偶及未成年子女申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。月日，北京市规自委挂牌宗预申请住宅用地：房山区拱辰街道地块、、地块，地块土地面积，建筑控制规模，用地性质为二类居住用地、基础教育用地，交易起始价亿元。月日，北京市规自委发布调整通知，将以下宗地块调出年度拟供应商品住宅用地项目清单（第二轮）：朝阳区小红门乡剩余土地一级开发项目二类居住用地、托幼用地。调出原因：正在进行考古发掘工作。通州区宋庄镇寨辛庄村等五村土地一级开发项目、等地块。调出原因：优化区域规划。房山区长阳镇北广阳城棚户区改造项目二片区入市地块、地块。调出原因：正在进行考古发掘工作。房山区拱辰街道地块二类居住用地。调出原因：优化周边配套设施。财政部网站月日消息，财政部会同有关部门发布多项税费优惠政策。在支持居民改善住房条件方面明确，自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。,0.0094120828947425,------
