label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
6584;他一噘嘴是春柳暗恼，一低眉是湖心微扫，道只道，千般懊怨春日好。;1;0;1;55119;1.8142564270033927e-05
6586;星星是世间浪漫至极之物💫;1;0;1;55119;1.8142564270033927e-05
6588;你看到的那些成功的人，他们的时间都花在努力上。;1;0;1;55119;1.8142564270033927e-05
6590;晚上好，天天开心呀;1;0;1;55119;1.8142564270033927e-05
6592;食物令家有了难以描述的温情 ——弋舟我不是不理你，我只是在等你先开口我不是不理你，我只是在等你先开口;1;0;1;55119;1.8142564270033927e-05
6594;人生海海，总要允许有人错过你，才能赶上最好的相遇——张皓宸我的愿望不多，只希望你能快乐‎|•'-'•)و✧;1;0;1;55119;1.8142564270033927e-05
6596;想把天上的星星摘给你，却发现它们早就在你的眼睛里。;1;0;1;55119;1.8142564270033927e-05
6598;每段青春都会苍老 但我希望记忆里的你一直都好.;1;0;1;55119;1.8142564270033927e-05
6600;我不是不理你，我只是在等你先开口;1;0;1;55119;1.8142564270033927e-05
6602;每个人都有自己故事，只是演绎的方式不同;1;0;1;55119;1.8142564270033927e-05
6604;每个人都有很艰难的岁月。但是大多数时候，那些艰难的岁月最后会变成整个生命中最精彩的日子，如果你挺过来的话。;1;0;1;55119;1.8142564270033927e-05
6606;博闻强识而让，敦善行而不怠，谓之君子;1;0;1;55119;1.8142564270033927e-05
6608;温柔的晚风，傍晚的晚霞，解暑的西瓜，冒泡的可乐，人间美好的你。;1;0;1;55119;1.8142564270033927e-05
6610;对待自己温柔一点。你只不过是宇宙的孩子，与植物、星辰没什么两样。🌁;1;0;1;55119;1.8142564270033927e-05
6612;秦老师晚上好啊[赢牛奶];1;0;1;55119;1.8142564270033927e-05
6614;想把你这座冰山，变成我手里的冰淇淋;1;0;1;55119;1.8142564270033927e-05
6616;可爱不是长久之计，可爱我是长久之计呀~;1;0;1;55119;1.8142564270033927e-05
6618;目光所及都是你，亿万星辰犹不及。💫;1;0;1;55119;1.8142564270033927e-05
6620;人永远不能停止梦想。梦想是心灵的养料，就像饭菜是身体的给养。人生路上我们常会看见自己的梦想破碎了，渴望落空了，但我们仍需做梦，否则心灵就会枯死，博爱便无法渗入心田。;1;0;1;55119;1.8142564270033927e-05
6622;经一场大梦，梦中见满眼山花如翡，如见故人，喜不自胜。;1;0;1;55119;1.8142564270033927e-05
6624;ᴬ ᵗⁱʳᵉᵈ ˡⁱᶠᵉ ⁿᵉᵉᵈˢ ᵃ ᵍᵉⁿᵗˡᵉ ᵈʳᵉᵃᵐ ᵃⁿᵈ ᵃ ˡᵒᵛᵉᵈ ᵒⁿᵉ.疲惫的生活需要一个温柔的梦和一个很爱的人;1;0;1;55119;1.8142564270033927e-05
6626;你是我的东南西北 ，胜过一切苍山泱水;1;0;1;55119;1.8142564270033927e-05
6628;做自己的太阳，与山川湖海为伴，热爱生活，自信勇敢，保持善良，勇往直前！;1;0;1;55119;1.8142564270033927e-05
6630;别以为我只会吃，我还会胖呢;1;0;1;55119;1.8142564270033927e-05
6632;“就算见不到又怎样呢相隔万里我也能爱你″ “ℐ𝒸𝒶𝓃'𝓉𝓈ℯℯ𝓎ℴ𝓊,ℐ𝒸𝒶𝓃𝓈𝓉𝒾𝓁𝓁𝓁ℴ𝓋ℯ𝓎ℴ𝓊𝓉𝒽ℴ𝓊𝓈𝒶𝓃𝒹𝓈ℴ𝒻𝓂𝒾𝓁ℯ𝓈”;1;0;1;55119;1.8142564270033927e-05
6634;我一直以为我是世界上最美的女生，直到遇见你，才知道是我们;1;0;1;55119;1.8142564270033927e-05
6636;希望是美好的，也许是人间至善，而美好的事物永不消逝。;1;0;1;55119;1.8142564270033927e-05
6638;平淡的日子装着最美的回忆;1;0;1;55119;1.8142564270033927e-05
6640;今晚月色真美，眸中所及很明朗，而你朝我走来的路途温柔了万般光景。;1;0;1;55119;1.8142564270033927e-05
6642;愿你放下执着，放下不甘心，从今以后，只负责精彩自己的人生。往事不回头，未来不将就，你若盛开，清风自来;1;1;2;55119;3.6285128540067854e-05
6644;快乐的方式有很多种，最直接的，就是见到你💫;1;1;2;55119;3.6285128540067854e-05
6659;“不经意间遇见的可爱比落日还要温柔”;1;0;1;55119;1.8142564270033927e-05
6661;大部分同学是来寻找真理，寻找智慧的。我寻找什么？寻找潇洒。——汪曾祺;1;0;1;55119;1.8142564270033927e-05
6663;"""🥀.爱意化成风声，替我转交给你"" 𝓛𝓸𝓋𝓮 𝓉𝓊𝓇𝓃𝓈 𝒾𝓃𝓉𝓸 𝓌𝒾𝓃𝒹, 𝓰𝒾𝓋𝓮 𝒾𝓉 𝓉𝓸 𝓎𝓸𝓊 𝒻𝓸𝓇 𝓂𝓮.🥀";1;0;1;55119;1.8142564270033927e-05
6665;等春风拂尽人间长留，你要记得和心上人去白头。;1;0;1;55119;1.8142564270033927e-05
6667;我在贩卖日落，你像神明一样慷慨地将光洒向我，从此人间被点亮。后来才发现那是我眼睛里的光，可那又如何，我爱慕的是你，而非你发着光的模样;1;0;1;55119;1.8142564270033927e-05
6669;“我在黄昏写上一封书信 载着落日的余晖和银河的浪漫 寄给你 寄给温柔本身.”;1;0;1;55119;1.8142564270033927e-05
6671;刹那的光辉不是永恒 ——张国荣;1;0;1;55119;1.8142564270033927e-05
6673;我向来三分钟热度，一天有1440分钟，所以因为你，我每天都沸腾480遍;1;0;1;55119;1.8142564270033927e-05
6675;愿中国青年都摆脱冷气，只是向上走，不必听自暴自弃者流的话。能做事的做事，能发声的发声。有一分热，发一分光，就令萤火一般，也可以在黑暗里发一点光，不必等候炬火。 此后如竟没有炬火：我便是唯一的光。 ——鲁迅;1;1;2;55119;3.6285128540067854e-05
6677;我希望你一直发光，而我永远为你热泪盈眶;1;0;1;55119;1.8142564270033927e-05
6679;𝓘 𝔀𝓪𝓼 𝓷𝓮𝓿𝓮𝓻 𝓲𝓵𝓵𝓾𝓶𝓲𝓷𝓪𝓽𝓮𝓭, 𝓫𝓾𝓽 𝔂𝓸𝓾 𝓫𝓮𝓬𝓪𝓶𝓮 𝓶𝔂 𝓶𝓸𝓸𝓷𝓵𝓲𝓰𝓱𝓽. 我从未被照亮，唯独你成为了我的月光;1;0;1;55119;1.8142564270033927e-05
6681;真正让人变好的选择，过程都不会很舒服。你明知道躺在床上睡懒觉更舒服，但还是一早就起床；你明知道什么都不做比较轻松，但依旧选择追逐梦想。这就是生活，你必须坚持下去。 ​;1;0;1;55119;1.8142564270033927e-05
6683;"“知你生来傲骨而非淤泥之花” ""𝓚𝓷𝓸𝔀 𝓽𝓱𝓪𝓽 𝔂𝓸𝓾 𝔀𝓮𝓻𝓮 𝓫𝓸𝓻𝓷 𝓹𝓻𝓸𝓾𝓭, 𝓷𝓸𝓽 𝓽𝓱𝓮 𝓯𝓵𝓸𝔀𝓮𝓻 𝓸𝓯 𝓽𝓱𝓮 𝓶𝓾𝓭.""";1;1;2;55119;3.6285128540067854e-05
6685;善良犹如一杯清水，透明而纯净，宛如一朵荷花，淡雅而芬芳，恰似一篇乐章，美妙而动听。;1;1;2;55119;3.6285128540067854e-05
6687;“思念溶于海洋 星河凝聚爱意化成滔滔不绝的海水绵延长存.”;1;1;2;55119;3.6285128540067854e-05
6726;很全面，辛苦了[作揖];1;0;1;55119;1.8142564270033927e-05
6739;保障为主也是好的。房子应该用来住[微笑];1;0;1;55119;1.8142564270033927e-05
6741;还是保障为主;1;0;1;55119;1.8142564270033927e-05
6743;安居那帮说快来人额抢地盘了;1;0;1;55119;1.8142564270033927e-05
6761;呵呵，层层下来，真正用到地方又有多少。;3;13;16;55119;0.00029028102832054283
6781;老城区 七几年、八几年的房子就是不管呗;1;0;1;55119;1.8142564270033927e-05
6785;钱呢？房呢？现在航空港区不给房不给钱，村支书强制让签字拆迁;1;2;3;55119;5.442769281010178e-05
6813;供过于求就继续跌，所以都不买[doge]，还会降;2;3;5;55119;9.071282135016963e-05
6820;不卖亏五年，买了亏一辈子[doge];1;1;2;55119;3.6285128540067854e-05
6902;我理解为无名专家等同水军;1;0;1;55119;1.8142564270033927e-05
6910;千万不;2;0;2;55119;3.6285128540067854e-05
6913;可以让专家多买点[哈哈][哈哈];1;3;4;55119;7.257025708013571e-05
6915;哈哈哈哈买;1;0;1;55119;1.8142564270033927e-05
6917;专家说了：做人不买房，做鬼也流浪。;1;1;2;55119;3.6285128540067854e-05
6919;建议专家有多远滚多远;1;0;1;55119;1.8142564270033927e-05
6921;前几天说完信用卡，又开始说房了。哎……;1;0;1;55119;1.8142564270033927e-05
6934;保守了 也许是一辈子白忙;1;0;1;55119;1.8142564270033927e-05
6973;在央企，被关系户顶岗的我，现在月薪两千多，领导可是一分不少。将来真过不下去了，我就找他们一换一。;2;8;10;55119;0.00018142564270033927
6985;关注;1;1;2;55119;3.6285128540067854e-05
6987;学法律涨知识#张警官普法# @法治四川 ;1;4;5;55119;9.071282135016963e-05
6998;支持;2;0;2;55119;3.6285128540067854e-05
7001;提早规划老年生活是很必须的[心][心];1;1;2;55119;3.6285128540067854e-05
7003;学到了;1;1;2;55119;3.6285128540067854e-05
7007;兴百姓（），亡百姓（）[泪];1;0;1;55119;1.8142564270033927e-05
7009;陕西农村19年退休金50元/月。。。。现在估计也差不多，哎;1;0;1;55119;1.8142564270033927e-05
7015;海南房地产投资价值巨大！;1;0;1;55119;1.8142564270033927e-05
7021;有个屁;1;0;1;55119;1.8142564270033927e-05
7028;能，但是00后们就说不准了[doge];2;1;3;55119;5.442769281010178e-05
7081;23年的政府补贴，一部分发一部分没发，说没钱了，24年后面再发;1;0;1;55119;1.8142564270033927e-05
7084;老了就延迟退休年龄;1;0;1;55119;1.8142564270033927e-05
7088;把养孩子的钱省着自己养老不香吗？;3;26;29;55119;0.0005261343638309838
7123;真的嘛……[doge];4;0;4;55119;7.257025708013571e-05
7128;这么说怎么感觉有点此处无银三百两呢，更让人担心了[允悲];1;5;6;55119;0.00010885538562020356
7133;调高社保缴纳基础;1;2;3;55119;5.442769281010178e-05
7139;我们担心的是现在可以发放吗？我们担心的是以后[允悲][允悲];20;1674;1694;55119;0.03073350387343747
7160;明年要是再涨我就不交了。;44;467;511;55119;0.009270850341987337
7205;工资五分之一全交养老保险了;21;251;272;55119;0.004934777481449228
7227;应该研究一下农民怎么养老;20;288;308;55119;0.00558790979517045
7248;我交的钱可以给我家老人发点吗…;8;173;181;55119;0.0032838041328761406
7257;我爸妈养老金一个月200多，江苏农村，年轻的时候他们种地交公粮，还必须得交好粮，也为国家建设贡献力量，但是这个养老金差别太大了。;22;193;215;55119;0.0039006513180572942
7280;压根不用担心，现在社保费年年涨，绝对够用。不够就继续涨;15;195;210;55119;0.0038099384967071248
7296;拿我们交的钱给那些以前不用交社保的人发养老金;1;124;125;55119;0.0022678205337542407
7298;得了吧。一个月交那么多养老金，离谱。我能自己给自己养老吗。。。;10;68;78;55119;0.0014151200130626462
7309;昔人已乘黄鹤去，此地空余黄鹤楼;3;57;60;55119;0.0010885538562020356
7325;不好。;3;9;12;55119;0.00021771077124040712
7344;谁问你现在能不能发了，现在发的这批有交过吗？我们担心的是我们现在交的以后能发的出来吗？;2;0;2;55119;3.6285128540067854e-05
7362;农村老人一点保证都没有;1;2;3;55119;5.442769281010178e-05
7419;养老基金，像不像拆东墙补西墙？可能投资亏了，所以目前从年轻人里取，希望能拖到未来回本。;1;0;1;55119;1.8142564270033927e-05
7502;农民老了150元一个月，还要交380元的医保，保一年清0，农民以前交公粮，交农税，现在种粮食，，农民为什么才150元一个月？没有贡献吗？为什么？合理吗？？;1;2;3;55119;5.442769281010178e-05
7509;农民 100，体制内 10000，农民公粮，体制内最近 10 多年才开始交社保，呵呵呵呵呵，伟大的民族，为人民服务[喵喵];4;67;71;55119;0.0012881220631724088
7515;想问一下退休的公务员事业单业加工资也从社保出钱吗？怎么感觉他们偷偷加好多[笑cry];1;2;3;55119;5.442769281010178e-05
7531;不信！你们还说过：“只生一个好，政府来养老”;1;2;3;55119;5.442769281010178e-05
7540;我们不担心现在的，我们担心以后的我们自己的！[笑cry]我们担心的是，社保缴费基数还会不会连年增长？我们担心的是，我们是不是被牺牲的一代人？[笑cry][笑cry][笑cry];3;27;30;55119;0.0005442769281010178
7549;现在领养老金的那些人之前可都没交过养老金！！！艹 应该停止发放好吧;1;10;11;55119;0.0001995682069703732
7556;党员不发挥带头作用？和农民兄弟领一样养老金？;5;43;48;55119;0.0008708430849616285
7587;老铁，如何解毒？;1;0;1;55119;1.8142564270033927e-05
7737;怎么操作？;1;0;1;55119;1.8142564270033927e-05
7739;2019年之前的昵？;1;0;1;55119;1.8142564270033927e-05
7780;银行同意吗?;1;3;4;55119;7.257025708013571e-05
7793;2020年赣州首套住房利率下限是多少呢，不知道怎么查[允悲];1;0;1;55119;1.8142564270033927e-05
7799;组合贷里的商贷呢;1;0;1;55119;1.8142564270033927e-05
7811;那个下限一直没解读过;2;2;4;55119;7.257025708013571e-05
7823;lpr之前，上浮百分之多少的那种，当时的房贷政策利率下限是多少，没有公布啊;1;0;1;55119;1.8142564270033927e-05
7853;好事[给力];1;0;1;55119;1.8142564270033927e-05
7860;你提供除降价之外的一切利好，我提供除购买之外的一切支持。;1;30;31;55119;0.0005624194923710517
7875;这是楼卖不动了;1;2;3;55119;5.442769281010178e-05
7877;2019.10.8之前的不调整一下?;2;0;2;55119;3.6285128540067854e-05
7899;为什么不是自动降，还得去申请。申请是不是得审批。这一拖就2024年了。;2;3;5;55119;9.071282135016963e-05
7907;申请了人家不一定同意怎么办[doge];1;3;4;55119;7.257025708013571e-05
7909;2019.10.08之前的呢？;4;8;12;55119;0.00021771077124040712
7916;@沐沐的小阿飞;3;0;3;55119;5.442769281010178e-05
7927;关注;1;1;2;55119;3.6285128540067854e-05
7929;关注;1;0;1;55119;1.8142564270033927e-05
7931;关注一下;1;0;1;55119;1.8142564270033927e-05
7933;关注;1;0;1;55119;1.8142564270033927e-05
7935;关注@成都发布;1;0;1;55119;1.8142564270033927e-05
7937;关注;1;0;1;55119;1.8142564270033927e-05
7939;关注;1;0;1;55119;1.8142564270033927e-05
7941;关注;1;1;2;55119;3.6285128540067854e-05
7943;关注;1;0;1;55119;1.8142564270033927e-05
7945;关注;1;0;1;55119;1.8142564270033927e-05
7947;关注;1;0;1;55119;1.8142564270033927e-05
7949;关注[鲜花][鲜花];1;0;1;55119;1.8142564270033927e-05
7951;关注;1;0;1;55119;1.8142564270033927e-05
7953;关注[鲜花];1;0;1;55119;1.8142564270033927e-05
7955;[话筒];1;0;1;55119;1.8142564270033927e-05
7957;关注;1;0;1;55119;1.8142564270033927e-05
7961;19年10月之前的呢？;7;2;9;55119;0.00016328307843030534
7971;19年10月之前的呢？;1;1;2;55119;3.6285128540067854e-05
7976;是不是只要有房贷未还清的就可以申请降低利息啊？我首套房贷了20年还有10年，可以申请吗？;2;0;2;55119;3.6285128540067854e-05
7984;这，能不能说结果几个点？[允悲];5;0;5;55119;9.071282135016963e-05
8005;有懂的朋友嘛22年11月办的4.3 还能降吗;1;0;1;55119;1.8142564270033927e-05
8008;这个LPR数值是当时的LPR？还是现在的LPR;1;3;4;55119;7.257025708013571e-05
8019;昨天挨了两巴掌 今天只挨一个 真开心啊;20;55099;55119;55119;1.0
8040;笑死，这里面最好玩的不应该是仅仅只降了这么一点就没了40万吗？就这还指望人民群众感恩戴德？？;20;16099;16119;55119;0.2924399934686769
8061;是房子跌的我一夜没睡觉[允悲];18;9545;9563;55119;0.17349734211433443
8080;说的好像已经开始降了一样，需要协商的，说不定银行怎么折腾你呐[揣手];19;5531;5550;55119;0.1006912316986883
8100;五年存款利率从3一路下降到2.25。200万一年少掉1.5万，30年少45万。[doge]房贷省下来的钱，储户买单;17;4132;4149;55119;0.07527349915637076
8118;减息41万，房价跌没了100万，就好比股票分红1个点，当天低开低走跌没了5个点。这都是套路啊！;19;1832;1851;55119;0.0335818864638328
8138;有点好笑[允悲];28;1505;1533;55119;0.027812551025962008
8167;忽悠傻子[哈哈];22;848;870;55119;0.015784030914929515
8190;房子跌了200万;18;693;711;55119;0.012899363195994122
8209;炒作吧。首先要去申请，银行批不批呢。房地产现在怎么都救不活了;19;619;638;55119;0.011574956004281645
8229;银行存款利息越来越低，就是逼着储户们花钱，别再存钱了。降低人民群众的收入，提高人民群众消费水平，这就是大智慧，你们永远想不到这种谋略。。;34;362;396;55119;0.007184455450933435
8264;既然是浮动利率，那么经济好了，基准利率涨了，小陈的利率就又得涨回去[笑而不语]少了41万言之过早;29;303;332;55119;0.0060233313376512635
8294;不要高兴的这么早 谁知道什么时候又涨回去呢;18;298;316;55119;0.005733050309330721
8313;为什么不是直接自动降低，还要去跟银行协商？;33;241;274;55119;0.004971062609989296
8347;不懂就问：有那些房者激动得一夜没睡觉啦[疑问][疑问][疑问];30;201;231;55119;0.004190932346377837
8378;利息是少了不假，但是韭菜们现在有首付的钱吗[doge];16;179;195;55119;0.0035378000326566155
8395;你和人家什么关系，为什么人家睡不着第一时间告诉你啊[哼];5;154;159;55119;0.0028846677189353943
8401;都还没出细则呢;5;111;116;55119;0.0021045374553239353
8407;首套房直接自动降，而不是申请！这才是好消息！;11;123;134;55119;0.002431103612184546
8420;刚刚去买了几套，用的两成首付，然后贷款50年，保证不提前还;13;52;65;55119;0.0011792666775522053
8434;现在的房子除了刚需没人买，新房贵，二手房便宜都卖不出去，新房买到手就亏，都是有市五价，可能北上广深要好很多，其他城市惨不忍睹，我们小区从18年2.7万一平现在跌到最低1.9万那套挂了半个月还没卖出去;25;60;85;55119;0.0015421179629528838
8460;难道这不是应该的嘛[二哈]！房价上涨的时候购房者不得不买的时候，他在承受高房价的同时还不得不承受贷款银行过来宰你一刀🔪还不能反抗，没有老百姓存钱给银行🏦你银行怎么活下去，但却落井下石有啥好激动的;11;58;69;55119;0.001251836934632341
8472;老是这么搞 是资本家的手段吗 散播这种消息;1;49;50;55119;0.0009071282135016963
8474;房子，单边上涨，一定是不可持续的，然而一味看空，一味的无脑卖空也是不可行的。 国人的资产，一定要留在国内，而国内，作为资产的蓄水池，房地产不能占比过高，也不能短时间内出现被卖空的情况。我们应该鼓励创业，鼓励投资，政策不仅仅要呵护房市，更重要的是要解决就业，解决资产安全和活力升值。;5;39;44;55119;0.0007982728278814928
8480;[嘻嘻]少的41万，在8线小城又可以买一套房了～;4;38;42;55119;0.0007619876993414249
8485;房价涨了要骂房价跌了也骂[笑cry]真精彩;28;29;57;55119;0.001034126163391934
8515;我当时就没选LPR，就每个月固定挺好，涨涨降降的[允悲];13;10;23;55119;0.0004172789782107803
8530;政策力度不够大，这政策只能让有房贷的少一些压力，并不能刺激更多人买房。[开学季];1;23;24;55119;0.00043542154248081425
8545;感觉是为了让大家买房，挽留这两年的房市低迷，这样一来，担心房价上涨📈;2;3;5;55119;9.071282135016963e-05
8550;借款人可选择新发放贷款置换存量房贷，或者协商变更合同约定利率水平两种方式，调整存量首套住房商业性个人住房贷款。谁来解释解释看不懂;2;1;3;55119;5.442769281010178e-05
8555;这热搜，看来房地产真不行了;1;8;9;55119;0.00016328307843030534
8557;公积金贷款的呢？;6;4;10;55119;0.00018142564270033927
8594;6.1只能降到4.65[doge];1;4;5;55119;9.071282135016963e-05
8617;存量房贷利率怎么调？就是要符合贷款发放时当地的房地产政策，也就是不低于当时所在城市房贷利率政策的下限。这句话估计都看不懂，为什么？;1;2;3;55119;5.442769281010178e-05
8637;该哭还是该笑呢[思考];1;0;1;55119;1.8142564270033927e-05
8646;小编你能负责任讲吗？一线城市哪个能给你降到4.3？？？适合二三四线城市去存量;1;0;1;55119;1.8142564270033927e-05
8689;这样房价真要跌了感觉;1;1;2;55119;3.6285128540067854e-05
8851;刚刚东拼西凑 借遍了父母兄弟 丈母娘，凑够了首付，如果来个房产税，真的太难了，行行好吧，让年轻人看得见未来吧;1;0;1;55119;1.8142564270033927e-05
8857;全能分析师[中国赞];2;1;3;55119;5.442769281010178e-05
8860;26-28年适合买房也适用于北京吗[doge];1;1;2;55119;3.6285128540067854e-05
8862;哥，我想了想，这个税本质上其实是增加地方税收，对吗。我们这边一没有永久产权，二我们有土地出让金。所以其实无关房价，那这个税会不会只在第一波的恐慌情绪下，影响房价下跌一个小周期（6M）。然后就又慢慢维持高位震荡消化库存;4;0;4;55119;7.257025708013571e-05
8867;最近正好打算换个大平层，你这分析的我又打鼓了[允悲]分析也适用于强省会人口净流入的城市吗;1;0;1;55119;1.8142564270033927e-05
8869;但是中国现在有学区房的政策，出生率持续下降，有没可能房价高峰期已经过了呢[笑cry];1;0;1;55119;1.8142564270033927e-05
8871;李哥有个问题想请教一下你，最近出台的25年前完成海南封关计划成为自由贸易港岛，想问问这这个会是下一个香港吗，对于我们普通人有哪些利好吗，或者适合提早去那边布局吗;2;0;2;55119;3.6285128540067854e-05
8874;小李老师，北京和强二线城市房子什么时候卖？;1;0;1;55119;1.8142564270033927e-05
8876;那什么时候适合卖房;1;0;1;55119;1.8142564270033927e-05
8878;房产税只会在卖地收入锐减才会出来，还得好久;1;1;2;55119;3.6285128540067854e-05
8928;我们的目标就是北美式居住环境，我的希冀就是全部中国同胞不用坐电梯上楼。;1;2;3;55119;5.442769281010178e-05
8934;过桥费又不是中介公司独吞。成交量放大的话，中介费不是更香？视野能不能开阔点;1;0;1;55119;1.8142564270033927e-05
8983;带鸭？;1;0;1;55119;1.8142564270033927e-05
8988;我的想法是，这个除非是国家来承接！买房的人在缺心眼也不会去接，起码我不会！这就是接班还债，不是缺心眼的问题，真去接了，根本就是没长心[允悲];2;15;17;55119;0.00030842359259057676
9001;问题是，哪来那么多接盘侠;1;14;15;55119;0.0002721384640505089
9022;带押过户好像是房主以前的利率继续沿用，以前5.88的利率，新买家可不愿意;1;0;1;55119;1.8142564270033927e-05
9028;应该旗帜鲜明的反对房住不炒。;2;4;6;55119;0.00010885538562020356
9046;也就刚需能顶顶，可是刚需能拉动产业鬼才信;1;2;3;55119;5.442769281010178e-05
9074;“黑眼圈”都能去开会，真是无解！同时，也反映了西方利益集团势力之强大！;5;60;65;55119;0.0011792666775522053
9080;通胀没有不是更好吗？;2;3;5;55119;9.071282135016963e-05
9084;听君一席话，听君一席话啊！反正我的工资，一点起色都没有，甚至还缩水了。;8;5;13;55119;0.00023585333551044105
9115;消费，数字经济，国防军工[good][good][good];1;1;2;55119;3.6285128540067854e-05
9122;传递信息微平台 http://t.cn/A6CfTYWM;1;1;2;55119;3.6285128540067854e-05
9124;[话筒][话筒];1;1;2;55119;3.6285128540067854e-05
9126;[话筒][话筒];1;1;2;55119;3.6285128540067854e-05
9128;[话筒][话筒];1;1;2;55119;3.6285128540067854e-05
9135;生三孩的是缺上高中那点钱吗？;3;45;48;55119;0.0008708430849616285
9141;葱省不是左就是右;3;9;12;55119;0.00021771077124040712
9145;有点好奇不依法生育的包括哪些;1;2;3;55119;5.442769281010178e-05
9211;这下好了，企业更不招未婚未育女性了;1;10;11;55119;0.0001995682069703732
9213;产假158天，休了130天，跟催命鬼一样的要你回去，现在生育金要盖公章，到现在都没盖;1;10;11;55119;0.0001995682069703732
9216;可是只增加女性休假的话真的不会让女性就业环境更恶劣吗？[苦涩];3;11;14;55119;0.000253995899780475
9221;呵呵。原岗位找人替代，等回来根本没岗位要了。;1;11;12;55119;0.00021771077124040712
9224;哺乳期期间 公司要辞退咋办;6;2;8;55119;0.00014514051416027142
9237;教育局的文件还是128天 所以依然只能休128天[苦涩];1;0;1;55119;1.8142564270033927e-05
9259;《家有九凤》;2;17;19;55119;0.0003447087211306446
9263;就真的不能拍一些以前勤劳的女性怎么做到妇女能顶半边天的剧情吗？老是拍重男轻女，现在古装剧重男轻女现代剧重男轻女。我想看女性奋斗史啊;2;2;4;55119;7.257025708013571e-05
9276;还是国管的提的多[悲伤];4;3;7;55119;0.0001269979498902375
9287;@Charlie_III 不知道之前能提供发票全额提取公积金？;2;0;2;55119;3.6285128540067854e-05
9297;问题是咋执行呢，他要有钱就不烂尾了，退款的钱从哪里来[笑cry];1;0;1;55119;1.8142564270033927e-05
9301;粉葛跟柴葛有啥区别？;4;3;7;55119;0.0001269979498902375
9306;会不会很难冲啊，藕粉我冲不好;3;0;3;55119;5.442769281010178e-05
9310;我那天冲了一包30克来吃，纯葛根粉口感很好，结果下午和晚上都睡不着觉。十神汤用青皮的那个6克的，喝了又没事。我这体质和大部分人不一样。;2;0;2;55119;3.6285128540067854e-05
9313;泡葛根粉配点啥好？红糖？桂花？酒酿？;1;2;3;55119;5.442769281010178e-05
9315;脾阳虚的人不适合经常喝粥么？;1;0;1;55119;1.8142564270033927e-05
9317;这玩意儿开水是冲成糊糊嘛？然后加红糖水嘛？可不可以当早餐吃呢？;1;0;1;55119;1.8142564270033927e-05
9319;董大产妇可以喝嘛;1;1;2;55119;3.6285128540067854e-05
9321;哺乳期可以喝吗？;1;1;2;55119;3.6285128540067854e-05
9323;刚下了一单[给力];1;0;1;55119;1.8142564270033927e-05
9325;请问孕妇可以喝吗？;1;1;2;55119;3.6285128540067854e-05
9327;葛根粉有葛根淀粉和葛根全粉两种，您这里说的葛根粉应该是葛根全粉吧？;1;1;2;55119;3.6285128540067854e-05
9332;请问孕妇可以喝吗？;1;1;2;55119;3.6285128540067854e-05
9334;葛根粉有葛根淀粉和葛根全粉两种，您这里说的葛根粉应该是葛根全粉吧？;1;1;2;55119;3.6285128540067854e-05
9339;粉葛跟柴葛有啥区别？;4;3;7;55119;0.0001269979498902375
9344;会不会很难冲啊，藕粉我冲不好;3;0;3;55119;5.442769281010178e-05
9348;我那天冲了一包30克来吃，纯葛根粉口感很好，结果下午和晚上都睡不着觉。十神汤用青皮的那个6克的，喝了又没事。我这体质和大部分人不一样。;2;0;2;55119;3.6285128540067854e-05
9351;泡葛根粉配点啥好？红糖？桂花？酒酿？;1;2;3;55119;5.442769281010178e-05
9353;脾阳虚的人不适合经常喝粥么？;1;0;1;55119;1.8142564270033927e-05
9355;这玩意儿开水是冲成糊糊嘛？然后加红糖水嘛？可不可以当早餐吃呢？;1;0;1;55119;1.8142564270033927e-05
9357;董大产妇可以喝嘛;1;1;2;55119;3.6285128540067854e-05
9359;哺乳期可以喝吗？;1;1;2;55119;3.6285128540067854e-05
9361;刚下了一单[给力];1;0;1;55119;1.8142564270033927e-05
9363;请问孕妇可以喝吗？;1;1;2;55119;3.6285128540067854e-05
9365;葛根粉有葛根淀粉和葛根全粉两种，您这里说的葛根粉应该是葛根全粉吧？;1;1;2;55119;3.6285128540067854e-05
9387;都说年底或明年[doge];2;1;3;55119;5.442769281010178e-05
9393;第三届了，代玩必须收复;1;3;4;55119;7.257025708013571e-05
9395;都说年底或明年[doge];2;1;3;55119;5.442769281010178e-05
9401;第三届了，代玩必须收复;1;3;4;55119;7.257025708013571e-05
9499;我👀过了，这哥俩四月业绩都不如中海[笑cry];1;0;1;55119;1.8142564270033927e-05
9503;支持别的国家去了？;2;0;2;55119;3.6285128540067854e-05
9513;我👀过了，这哥俩四月业绩都不如中海[笑cry];1;0;1;55119;1.8142564270033927e-05
9517;支持别的国家去了？;2;0;2;55119;3.6285128540067854e-05
9571;五一假期大家的信心重建了[good];1;0;1;55119;1.8142564270033927e-05
9574;确实带动经济了，小区马路两边停车都全天收费了[允悲];1;0;1;55119;1.8142564270033927e-05
9578;弹与不弹，释放的意思本身就不一样，你细品[憧憬][憧憬];1;0;1;55119;1.8142564270033927e-05
9581;弹与不弹，释放的意思本身就不一样，你细品[憧憬][憧憬];1;0;1;55119;1.8142564270033927e-05
9586;没说改造啥呀;1;0;1;55119;1.8142564270033927e-05
9589;没说改造啥呀;1;0;1;55119;1.8142564270033927e-05
