文本,宏观集群密度,帖子平均情绪值,宏观集群信任度值,群体情绪指数1,时间
就在（月日），一线城市中购房政策最为坚挺的两个城市，北京、上海，在同一天里，出台了购房新政。北京五大部门联合发通知，对当前的购房政策进行优化，包括：首套房首付比例统一降至；二套房首付比例最低为；城六区和非城六区，首套房贷利率下限分别调整为和。同时，贷款最长年限也从年恢复至年。上海也同样迎来了双降，降首付、降利率一起上。首套房首付比例统一降低至；二套房首付比例统一降低至；首套房、二套房贷款利率分别降至和。此外，北京、上海此次都对普通住宅的认定标准进行了大幅调整。面积上限从提升到；非普宅认定，不再看成交总价；上海是直接剔除了价格指标，北京虽然保留了成交单价的认定标准，但上限相较之前也进行了大幅上调。根据预测，执行新标准后，目前北京市场上可被认定为普通住宅的商品房，将从过去的约三成提高到约七成。大量二手房将不再需要缴纳豪宅税，大大降低了换房的交易成本。这类政策虽然对沈阳不会有波及但对全国的示范效应还是非常明显预计个别城市还会有一波调整直播今晚七点直播,0.0878048780487804,0.1409522779636818,0.580863255410436,0.013953310613052,2023-01-30 02:26:31
天风证券：北上调整优化购房政策，降成本走向第一线北京：降首付、降利率、调标准月日，北京市住建委等五部门发布《关于调整优化本市普通住房标准和个人住房贷款政策的通知》。）降首付：首套房首付比例统一降至（前：普宅，非普），二套房首付城六区，非城六区（前：普宅，非普）。）降利率：城六区首套、二套房贷利率下限降至、；非城六区降至、（前：首套、二套）。）调标准：单套住房认定标准提至平前：平，取消总价要求，环线单价上限较此前提高。上海：调整普宅标准，优化差别化信贷政策月日，上海住建委等五部门联合印发通知，调整普通住房标准和优化差别化住房信贷政策。）降首付：首套商贷首付比例降至（前：）；二套全市降至，临港及嘉定、青浦、松江、奉贤、宝山、金山区降至（前：普宅，非普）；）降利率：首套房贷利率下限降至（前：）；二套全市降至、临港及区降至（前：）。）调标准：单套住房认定标准提至平前：平，并剔除总价要求。在一线全面落实“认房不认贷”，广深相继下调二套首付后，北上限贷政策调整如期而至。从力度看，一线四城调整后首、二套首付标准及利率加点大体相当，且在特定区域及限购方面仍留有政策空间。普宅认定放松将扩大增值税费优惠普及面，同时利好改善需求。月单月北、上新房成交分别度同比，量价层面均有压力，本次政策将降低购房者入市门槛及购房成本，我们认为或对一线城市住房需求释放形成有效刺激，对稳定市场预期、促进基本面回稳等均起到积极作用。标的方面，重点推荐：）优质地产龙头：招商蛇口、保利发展、中国海外发展，建议关注越秀地产；）优质物管企业：招商积余、保利物业，建议关注中海物业、万物云；）保障房及城中村改造主题：绿城管理控股，建议关注城建发展。,0.0682926829268292,-0.2936296887011238,0.800259003118874,-0.031147078875608,2023-01-29 22:54:51
南方早新闻低至广东将迎来“蹦极式”降温广东最低温跌至度成为广寒宫广州多个路段电动自行车今起禁行汕汕高铁预计本月底通车北京上海调整优化购房政策美国众议院决定对拜登展开弹劾调查拜登为何陷入弹劾门医院职工泄露周海媚病历被行拘,0.0341463414634146,0.1812100029841962,0.7630376541366007,0.0091639968443009,2023-01-30 09:57:43
最新消息证监会重磅发声全力维护资本市场平稳运行；北京、上海放大招，调整优化购房政策。、证监会：全力维护资本市场平稳运行；、北京、上海调整优化购房政策；、美股三大指数集体收涨，道指续创收盘新高；、鸿蒙系统即将走向独立：多家高校设立“鸿蒙班”，部分已替代安卓成课程核心；、泸州老窖：控股股东拟亿元至亿元增持公司股份。政策解读新浪看点网页链接,0.0585365853658536,0.3028387364484121,0.6342468398252166,0.0218227630452117,2023-01-30 08:09:19
今天稳了期指大涨主要原因可能是下面两点：一，证监会召开会议：全力维护资本市场平稳运行，把促进投融资动态平衡放在更突出位置。资本市场是连接企业和投资者的重要枢纽，只有市场平稳向上，才能很好发挥场挥投融资功能。企业才能更好地融资发展，投资者也能享受到企业发展的红利。二，北京上海调整优化购房相关政策。一线城市调整购房相关政策可以更好满足民众刚需和改善性需求。对房地产行业健康持续发展也起到重要作用。住房销售增长也能带动相关行业发展，对刺激消费也能起到带动作用。,1.0,-0.6920943134535369,0.7444269796454641,-1.0,2023-01-30 08:00:46
基金超话月日上证指数涨跌预测及期权操作计划：消息亮点：北京、上海调整优化购房相关政策。技术分析：上一交易日指数表现如料。小时技术指标收盘时进入低位区。今日指数预计止跌企稳。期权操作计划昨日仍未出现盈利场景，原因是标的波动变小。今日等待波动再加大。（期权投资风险极大，不怕死的可放马过来）,0.0097560975609756,0.9999938465949476,0.7444269796454641,0.0140963989128492,2023-01-30 00:44:16
东方财富股票重磅北京、上海调整优化购房相关政策北京、上海两大一线城市在同一日调整优化了购房相关政策。重磅北京、上海集体出手调整优化购房相关政策来自东方财富网,0.0048780487804878,0.9998883791306556,0.7444269796454641,0.0070474560961259,2023-01-29 23:16:26
“皇上，不可”诏狱失火，穆裴轩伺机逃出诏狱的消息正将送入行宫内，小皇帝萧珣怒不可遏，当场就拍了御案。萧珣着姚从率锦衣卫连夜追捕穆裴轩，秦穹和李承意便是此时来的。秦穹蹙着眉，沉声道：“靖南郡王私自离开诏狱虽不合规矩，可到底事出有因。在缉拿九莲教妖人途中，妖人挟持郡王妃潜逃了。”萧珣苍白的面色阴沉沉的，一言不发。殿外雷声轰隆，密雨如倾。半晌，萧珣扯了扯嘴角，道：“怎么就这般巧？他那郡王妃不是尚在病中吗？怎的跟着去缉拿妖人去了？偏偏还被人挟持了去？”“还这么巧，诏狱就失火了？”李承意乍听这话，抬起眼睛，拱手道：“皇上，此番能查出九莲教妖人藏匿之所，多亏郡王妃撬开了那青桐的嘴”一旁的姚从嘴唇轻动，想说此前被买通刺杀穆裴轩的人业已招供，正是出自玉安孟氏的手笔，信王妃正是出自孟氏可他见皇帝如此恼怒的模样，话在嘴边过了一圈，没有再说出口。皇帝前脚才下令要他带锦衣卫去追拿穆裴轩，穆裴轩本就是在他手中跑的，现在他再开口，就是引火烧身，说不得就要失去帝心。萧珣讥诮道：“李承意，你知道的倒是清楚。”李承意扑通一声跪在地上，“皇上。”秦穹开口道：“皇上，经三司审查，世子萧元启之死乃出自九莲教妖人之手，和靖南郡王无关。他既已离开诏狱，皇上不如下诏为之昭雪，如此，既可显司法之公正，也能彰显陛下之仁德。”萧珣冷笑道：“让穆裴轩待在诏狱，乃是朕钦命，他未得圣旨，就敢私自逃出诏狱，分明是藐视皇威，半点都不将朕这个天子放在眼里”“如此狂悖，朕不当罚，还要朕下旨？”萧珣道，“太师，有这样的道理吗？”秦穹心知皇帝心中对穆裴轩的忌惮，戍疆大吏，哪个皇帝能不忌惮，更何况有秦凤远这个先例，大梁又值此风雨飘摇之际。可便是想削藩，也不能如此激进。秦穹沉声道：“事急从权，也属常情，皇上宽宏大量，想来靖南郡王心中自会感恩戴德”“感恩戴德？”萧珣漠然道，“他若知感念皇恩，为何秦贼攻打梁都时，他不来救驾”“他要真知感恩，朕让他留在玉安，他就该留下可他没有他拥兵自重，居功自傲，朕看他分明就是想做下一个秦凤远”秦穹霍然抬起头，直直地看着萧珣，“皇上”老太师眼里露出几分严厉和不赞同，刹那间，萧珣心中瑟缩了一下，可转瞬又成了怒意，道：“太师，朕难道说错了吗？”秦穹看着少年人，问道：“皇上当真派了人去瑞州？”说着，他扫了眼姚从，姚从眼观鼻，鼻观口，和李承意都不敢做声。萧珣抿了抿嘴唇，道：“那又如何？”秦穹整个人都晃了晃，苍老了几分，轻叹道：“慎重则必成，轻发则多败，皇上，靖南郡王是功臣您太心急了。”萧珣面无表情道：“太师又要朕等吗？”“自父皇驾崩之后，朕就一直在等，等到除了林相，大梁的半壁江山也丢了，朕像个丧家犬似的一路南逃。你又要朕等，要朕忍，要忍几年？你告诉朕”“信王狼子野心，他会给朕徐徐图谋的时间吗？朕再忍下去，他就要逼朕写禅位诏书了”一道紫电劈下，台上的少年被皇权折磨得苍白消瘦，面容阴郁又陌生，不像先帝在时聪慧狡黠、玉雪可爱的小太子，更没有半点初登帝位时，仓皇不安地抓着他的手，叫着他秦尚书，问他孤要怎么办？孤不知怎么做皇帝时纯稚认真的影子。秦穹的脊背都似佝偻了几分，他想，当真是大梁的气数尽了吗？穆裴轩守了段临舟一眼，盏上的烛火燃尽了，窗纸渐渐透出天光。这一夜，牧柯累得脚不沾地，此一役受伤的不知段临舟一个，此处即便不是九莲教总坛，也是极为重要的分坛。段临舟的人，穆裴轩的人，双方均有死伤。当中柳三九是段临舟的心腹，江渔更是护送他们一路自瑞州到玉安。说来也险，江渔和那九莲教长老动手，江渔自是不敌的，可后来兴许是听见穆裴轩带人大肆闯进来的声响，那老妪担心云琢，便弃了江渔直奔云琢而去。章潮等人来得也及时，江渔因此捡了一条命。东方既白，山中雾气重，牧柯忙了一宿，周自瑾见他终于腾出手，便往他手里塞了碗热粥，一张煎软的饼，道是厨房里弄的，凑合先填几口肚子。他不说牧柯还不觉得，闻着白粥漫出来的米香，顿时想起自打昨儿中午就滴水未进，舔了舔干燥的嘴唇，说了声谢，先咕噜了半碗粥，才恶狠狠地咬了大口饼。周自瑾问他：“牧大夫，我们郡王妃”他欲言又止，牧柯看了周自瑾一眼，嚼巴嚼巴将饼咽下去才道：“不知道。”“如今是尽人事，听天命了。”这话听得周自瑾脸色一白，他愣愣地看着院外的青松，说：“好人有好报，郡王妃是好人，一定能没事的。”牧柯想了想，没戳破，点了下头。他就是在这时听到穆裴轩的声音的，高声又急促地叫他，“牧柯，牧柯”牧柯蹭地站直了，顾不得再吃，将手里的东西塞周自瑾怀里，说：“我瞧瞧去，”说完，咚咚咚地就小跑了过去，一边擦着自己的手，“来了”他迎面撞上寻过来的穆裴轩，青年天乾身上穿的还是昨日的劲装，挂着血，面容憔悴，熬得通红的双眼直直地看着牧柯，说：“快，临舟突然吐血了你看看他”他一把攥住牧柯的手，腿长，步子也迈得大，抓了牧柯就往禅房里拖去。牧柯脚下也急，二人都要跑起来，所幸没几步，牧柯迈进房内，直接就去了病床前。段临舟已经昏迷了过去，嘴边却都是黏腻的红里发黑的血，他心头跳了跳，伸手探向段临舟的脉搏，过了许久，才长长地舒了一口气。穆裴轩一眼也不敢眨，小心地擦着段临舟颊边的血，一边盯着牧柯的神情，见他撤回手，忙不迭问道：“怎么样？临舟怎么样？”牧柯道：“脉象虚浮如悬丝，不过暂时稳住了。”“一切还是要等他醒来再看。”穆裴轩肩头也落了落，悬了几日的心晃了晃，勉强着陆一般，几乎喜极而泣，他克制地深深地吸了好几口气，才道：“我就知道，我就知道他会没事的。”牧柯心道，这可离没事差得远呢。牧柯摇摇头，道：“你也去吃些东西吧，再这般下去，你要先病了。”穆裴轩道：“我不饿。”“怎么能不饿？”牧柯说，“这几日都没好好吃东西，便是照顾病人，也得先照顾好自己，自己好好的，才有余力照顾段老板。”穆裴轩应了，目光却仍黏在段临舟身上，牧柯叹了口气，道：“我去熬药，一会儿让自瑾送些吃的过来，你记着吃。”段临舟却是晚上才睁眼的，穆裴轩一直在床边守着，掌心里攥着段临舟的一只手，那几根手指一动，他猛地惊醒，直勾勾地盯着段临舟。段临舟缓缓睁开眼，禅房里烛火暗，昏昏里瞧见床边杵了个高大的身影，连声地叫他，“临舟，临舟，你醒了”过了好几息，段临舟才开口，可声音太低哑虚弱，穆裴轩没听清，俯下身来道：“可是哪里疼？”段临舟道：“你没事吧？”穆裴轩眼睛一热，低声道：“我好着呢。”段临舟：“云琢呢？”穆裴轩：“死了。”“三九江渔”“活着，都活着，”穆裴轩伸手轻轻摸了摸段临舟的脸颊，道：“一切已经结束了，你别担心，万事有我。”听着这话，段临舟似是露出一个极轻的笑，如天边云，袅袅将散。穆裴轩用力眨了眨眼睛，忍住了眼中涌起的热意，口中道：“你醒了就好了，等你再养养伤，我们就启程回瑞州。”“阮修拿着了那颗珠子，现在已经给了牧柯，他正在想方子，等他敲定了法子，就能拔出你体内的毒，段临舟，你会没事的。”阮修是穆裴轩也离开玉安之后跟上来的，他手中持有的正是自那申榷手中得来的南明珠，穆裴轩昔日送贡品上梁都时曾见过一眼，是真品无疑。可这颗珠子原是为解“见黄泉”做药引子的，如今段临舟体内不止一味“见黄泉”，便是牧柯，也不敢轻易妄动了。段临舟听着他絮絮叨叨地说着，尽都是为安他的心，眼里柔软，声音嘶哑道：“小皇帝派了人去瑞州你别担心。”“出发前，我让陆重，盯住了周庭，”段临舟说，“他要是有动作，陆重会拿下拿下他的亲眷，军中有徐英，他调动不了南军。”这几句话长，说得也吃力，穆裴轩垂下眼，怔怔地看着段临舟。段临舟行事素来走一步看十步，穆裴轩要和他一起离开瑞州，而周庭是朝廷派去南边的指挥使，为的就是盯住安南王府。周庭和穆裴轩相交多年，很有几分师徒情谊，可他到底是朝廷中人，穆裴轩也许会顾忌二人间的情分，段临舟却无法对他全然放心。段临舟不是官府中人，可官有官道，匪有匪道，他自有他的路子能拿住周庭。这些事本就是有备无患埋下的后手，没想到此刻都用上了。穆裴轩没想到段临舟竟在出发前做了这么多事，他当真是殚精竭虑地为他筹谋打算的。穆裴轩想笑，可眼睛却发热，他哑着嗓子道：“嗯，我不担心。”段临舟看着他颌下的青茬，眼下都是乌青，想伸手摸一下，却扯动了肩膀的伤口，顿时疼得冷汗涔涔，口中也溢出了一声闷哼。穆裴轩吓了大跳，道：“别动，你别动，伤着呢。”段临舟喘了几口气，才缓过了肩上的剧痛，道：“真憔悴，都不漂亮了。”穆裴轩听着他的话，瞪着段临舟，段临舟朝他笑了一下，说：“我们郡王，可是瑞州最英俊漂亮的天乾”他声音越低，体力不支，又昏睡了过去，骇得穆裴轩又冲出禅房将隔壁的牧柯抓了过来诊了片刻才放下心来。邋遢了好些日子的穆裴轩总算是剃干净了下颌冒的碎茬，换了身干净衣裳，出现在段临舟面前时，便又是那个挺拔俊美的天乾。这一日，章潮来报，道是四十里外，发现了官兵的踪迹。穆裴轩沉默了下来。这官兵，不是信王派来的，便是皇帝派来的。无论是谁遣来的，此刻他们寡不敌众，必然不能和他们相抗衡。别无他法，只能走。穆裴轩着周自瑾弄来了两辆马车，一辆给段临舟，一辆给柳三九和江渔。二人伤重，他们是段临舟的心腹，自是不能将他们丢下。段临舟虚弱，这两日昏睡的时候远多于清醒的时候，穆裴轩小心翼翼地将他抱上马车时，段临舟醒了片刻，问他：“怎么了？”穆裴轩若无其事道：“没事，咱们启程回家了。”段临舟何其敏锐，自是能听懂他话中背后的意思，他张了张口，想说什么却没有说出口，只是低低的嗯了声，又闭上了眼睛。追来的确实是朝廷的人马，他们撵得紧，赫然是不打算让穆裴轩一行人回去。双方交过手，来人调动的是地方戍军和锦衣卫，穆裴轩心想，没想到小皇帝会有和信王合作杀他的一天。穆裴轩的人大都在乾安城外，由顾云真率领，此刻还未和他们汇合。穆裴轩手中尚有千余人可用，足以斡旋几日。遣来的地方戍军和锦衣卫都是冲着要穆裴轩命来的，不是酒囊饭袋，饶是穆裴轩的人对上，也有几分吃力。双拳难敌四手。更遑论还带着伤患。穆裴轩无意和他们厮杀，他要的是回瑞州。一连几日疾奔，段临舟路上又发起了热，他昏昏沉沉地躺在车厢内，车内铺了厚厚的绒毯，已是竭力让段临舟能舒坦些。段临舟浑身发烫，穆裴轩给他喂了一盅药，摸着段临舟的脸颊，心如刀绞。段临舟清醒又不清醒，他哑声叫穆裴轩，“郡王你们走吧。”“没了我，他们拦不住你。”穆裴轩身体紧绷，咬着牙，下颌线明晰如刀削，道：“临舟，别说傻话。”段临舟脑袋靠在他胸口，吐息灼热又微弱，喃喃道：“不是傻话，我活不了了，你带着我，甩不脱他们。”穆裴轩却听不得那话，道：“你能活，谁说你活不了，你能活得好好的。”段临舟道：“走吧，在这儿放下我，换上马回家，谁都拦不住你。”“阿轩”车窗外，周自瑾道：“郡王，东边发现了朝廷的人马。”穆裴轩低头嘴唇贴着段临舟发烫的额头，道：“我不会舍下你。”“就算是死，要死一起死。”,0.5384615384615384,0.7026789139031678,0.4834773490208177,1.0,2023-01-30 09:47:51
东莞东莞楼市住建部的说法今年政策很多工作是开创性的，难也要干，生命力在于落实，在狠抓落实动则必快，动则必成。这个提法其实算比较激进了，也在预示着接下来的政策会更加果断，政策加速度，值得期待。,0.0054298642533936,0.1731835572065727,0.7821271615743157,0.0040205480358839,2023-01-29 23:18:18
徐必成生日快乐。宝宝我嘴比较笨不会说那种很华丽的话，但是认识你是我最幸运的事情，认识你的每一天我都在想为什么我没有更早认识你更早一点，这样是不是可以陪伴你更久更久一点。今年挑杯时隔三年进了总决赛，我就在想克服千难险阻，也一定要见你一面，万一这是最后一次进总决赛呢，职业选手的生涯是未知数，超过二十岁的职业选手更是，可能前一天还在打比赛后一天就替补轮换默默淡出视线了呢，我不敢想。但和我紧张压抑的心情不同的是，总决赛现场气氛特别特别好，看见了很多很多很多跟我一样喜欢你支持你的粉丝，场馆外挥着旗子提着应援穿着队服的，很多人都是和我一样从全国各地赶来支持你的，我真的很受触动，那一瞬间真的很感慨，好庆幸能有那么多人同时和我一样喜欢你支持你。现场的气氛和直播里的真的完全不一样，我坐在观众席上看着你入场，看着你打比赛，看见屏幕中的人变得那么近，跟着观众席一起大声喊着口号，鼓声咚咚穿进我的耳膜，穿进我的心脏，在没有延迟的现场，我们的心跳会在某一刻共振。很可惜的是这一场比赛输了，其实输掉的那一刻我心里并没有很难过，这是我意料之中的结果，能拿到分在赛前我想都不敢想，好像我们小红作为一支成型一个月的新队伍，作为一个挑战者能走到总决赛这一步已经很不错了很不错了。但水晶被推掉后，我看见你坐着座位上迟迟没有动，握着手机盯着屏幕发呆的时候，后知后觉感觉到心脏一阵一阵的钝痛，这一刻我们心脏又共振了，你那个时候也是这么痛这么难过的吧，然后我站起身收了东西头也不回的就走了，结果一出场馆门就下了暴雨，狂风暴雨，吹倒了门口竖着的应援牌，也吹灭了我心里最后一盏灯。那段路上我一直在控诉老天爷偏心，为什么老天爷不肯眷顾你哪怕一次呢，为什么你的努力迟迟得不到应有的回报呢，为什么你的运气总是那么差呢，为什么骗你，为什么刚把你从谷底拉出又毫不犹豫的再次把你推下去呢，那个奖杯，那个开幕式时离你不到一米距离的奖杯，为什么实际距离感觉十万八千里，感觉这条路永远也走不尽呢。回到酒店躺到床上的时候我点开手机，看见你发了一条微博。你说“不要停下前进的步伐虽然会累有荆棘，但是这不就是我们所追求的挑战吗，下一个故事在等着我们”，真的一瞬间就有点绷不住了。宝宝，我好想哭好爱你，这段话又增强了我的信心，是啊宝宝，挫折，遗憾，失败，都是人生的常态，我们该做的是学习如何从一个个挫折遗憾失败中走出来，站起来，跨过它，击败它。我们的故事还没有到完结的时候，我们还要携手一直一直往前进，还会有下一个下下一个下下下一个故事等着我们一起去书写，爬山的道路是艰难的是辛苦的，但如果不经历这些痛苦，又怎能体会到达山巅的喜悦呢。这次世冠果然你们丝毫没有受到挑杯失利的影响，特别快的就调整了心态和状态，慢慢学习慢慢进步，踏踏实实的一步一步向前走，交出了一份又一份满意的答卷，也在这一个月中一次又一次的进步，战胜了一个又一个以前从未战胜的对手，突破了一个又一个必败的玄学，我说过，这次世冠我们就是破魔者，翻过一座一座大山，打破一个一个梦魇，突破一次一次上限。我相信你们，更加相信你徐必成，前天的比赛就是一个好的开头，赢了比赛才让我们争取到了今天的空闲，能给你放松一下过一天的生日，今天之后后面几场比赛都请继续全力以赴地拿下，每一步都踏踏实实的走下去，还差两步，山巅就在前方，这次我们不要再留遗憾了好不好，命运把握在自己手里，我希望岁的生日礼物是你送给自己的世冠冠军。这次总决赛我又来见你了，希望你也能稳稳的进总决赛来见我，以后你进的每一次总决赛我都会来，希望你还可以进好多好多次总决赛，希望我们还可以见好多好多次面，你还要打很久很久，答应我的要打到三十岁，不要消失。一条路再黑也会有光照进来，一条路再长也终会走到尽头，希望下次我可以亲眼见证你亲手捧起那座属于你的奖杯，而不是只能远远望着它了。生日快乐，希望在年的年末你可以如愿以偿。一诺,0.0036199095022624,0.9998401699896926,0.7821271615743157,0.0154745461847551,2023-01-30 00:05:55
阳光信用超话每日一善超话每日一善阳光信用实时号测试大家上午好呀，周末愉快，天冷注意保暖月末起来动涨芬呀跟极好积极动涨芬更快喔，找找极好的好友互动起来每月认真互动是涨芬最关键的哦带字转蹭快锦鲤附体锦鲤附体今日份锦鲤，好运莲莲锦鲤附体锦鲤附体路虽远行则将至，事虽难做则必成。用你的智慧点燃梦想，用你的勤奋书写未来每天努力一点点，年底收获满满傅家果果苏苏的微博视频,0.0398190045248868,0.5251422896834449,0.5052586098695478,0.0577555033977553,2023-01-29 23:53:43
楼市早知道房地产超话深圳楼市楼市启动前夜房地产经济、住建部住建部：“动则必快，动则必成”明年房地产工作狠抓落实、住建部住建部：明年因城施策、一城一策实现房地产供求关系平衡、市场京沪楼市新政发布一周：北京一楼盘半小时即卖余套，有楼盘客户量多到需限流、上海上海楼市新政后利率大降，期房业主能否集体重签贷款协议？、珠海横琴“总规”重磅发布，定调未来年发展蓝图,0.0027149321266968,-0.0920256714973546,0.7919955818038606,-0.0010816904351192,2023-01-29 22:59:28
每日一善阳光信用实时号测试大家上午好呀，周末愉快，天冷注意保暖月末起来动涨芬呀跟极好积极动涨芬更快喔，找找极好的好友互动起来每月认真互动是涨芬最关键的哦带字展开,0.2904977375565611,0.5791137498925195,0.5279189284447976,0.4854965225188808,2023-01-29 22:42:45
住建部称明年房地产工作狠抓落实坚持稳中求进、以进促稳、先立后破，明年做好四大板块、个方面工作。因城施策、一城一策，实现房地产供求关系平衡；进一步加大首套住房、二套住房政策落实力度；保交楼工作落实属地责任，加强预售资金监管，加快预售制度改革；一视同仁满足不同所有制房企合理融资展开,0.0036199095022624,-0.1578667248669216,0.7821271615743157,-0.0024433064386824,2023-01-29 22:34:37
进一步加大意思是继续降首付比例或者降利率好房子不够放开限价，打造好房子样板动则必快，动则必成,0.0036199095022624,0.6974097492881819,0.7862007405408485,0.010850042388357,2023-01-29 22:30:14
全球早盘信息汇总美国和通胀数据增强降息预期，纳指涨超，标普涨，道指靠近历史高位。芯片股指收涨跑赢大盘、逼近历史高位，美光财报后创近两年新高。存款利率迎年内第三次下调：长期限存款利率降幅更大；工行率先出手。住建部：新一轮保障性住房严格封闭管理，“新房新政策，老房老办法”；明年房地产工作狠抓落实，“动则必快，动则必成”。美国三季度终值下修至，物价指数降温。特斯拉量产恐推迟，电池产量据称只能满足需求。工业和信息化部表示，年将全面实施制造业重点产业链高质量发展行动。,0.1981900452488687,0.3131086324142931,0.5116509598942884,0.1735653107259664,------
动则必快，动则必成。这小词整得，快可以理解，工具箱里的工具拿快点就行，成的含义是什么？这个理解准了，那就是人生中的一次大机会。,0.0009049773755656,-0.0994584222907517,0.7821271615743157,-0.0003848299946822,2023-01-29 21:23:26
财经要闻：、月日，国务院关税税则委员会发布公告：年月日起，对部分商品的进出口关税进行调整。按此公告，恢复煤炭进口关税。按照自贸协定，来自澳大利亚，东盟的进口煤继续实行关税来自其他国家的进口煤实行最惠国税率，无烟煤、炼焦煤、褐煤关税为，动力煤关税为。、继月下调后，大行与部分股份行存款挂牌利率今日再次下调。就工行、农行、中行、建行等大行而言，年、年期定存挂牌利率降幅最高，为。与此同时，也有股份行在今日与大行一同下调。月日，招商银行年、年、年、年期整存整取定期存款挂牌利率为、、、。另外，记者了解到，部分银行大额存单也出现调整，最高降幅达到。、工信部：促进稀土在航空航天、电子信息、新能源等领域高端应用，启动智能网联汽车准入和上路通行试点。、住建部：“动则必快，动则必成”，明年房地产工作狠抓落实。、工信部：年要出台未来产业发展行动计划瞄准人形机器人、量子信息等产业。、蓝筹权重股昨日午后走强，上证指数涨，资金再次跑步进入上证。华夏上证昨日成交额达到亿元，较前一日亿的成交额实现翻倍。只沪深巨头交易活跃，昨日合计成交额达到亿，较前一日亿明显放量。、美国三大股指全线收涨，道指涨报点，标普指数涨报点，纳指涨报点。英特尔涨，赛富时涨，领涨道指。万得美国科技指数涨，特斯拉涨，英伟达涨。中概股普遍上涨，晶科能源涨，新濠博亚娱乐涨。欧洲三大股指收盘小幅下跌，德国指数跌报点，法国指数跌报点，英国富时指数跌报点。国际油价小幅下跌，美油明年月合约跌，报美元桶。布油明年月合约跌，报美元桶。国际贵金属期货普遍收涨，黄金期货涨报美元盎司，白银期货涨报美元盎司。伦敦基本金属收盘涨跌不一，期铜涨报美元吨，期锌跌报美元吨，期镍跌报美元吨，期铝涨报美元吨，期锡涨报美元吨，期铅跌报美元吨。芝加哥期货交易所（）农产品期货主力合约收盘涨跌不一，大豆期货跌报美分蒲式耳；玉米期货涨报美分蒲式耳，小麦期货涨报美分蒲式耳。美债收益率集体上涨，年期美债收益率涨个基点报，年期美债收益率涨个基点报，年期美债收益率涨个基点报，年期美债收益率涨个基点报，年期美债收益率涨个基点报。纽约尾盘，美元指数跌报，非美货币普遍上涨，欧元兑美元涨报，英镑兑美元涨报，澳元兑美元涨报，美元兑日元跌报，美元兑瑞郎跌报，离岸人民币对美元涨个基点报。、上海有色网最新报价显示，月日，国产电池级碳酸锂价格下跌元报万元吨，连跌日，续创逾年新低。,0.0171945701357466,0.9109326624639636,0.7902743195073815,0.0676655670524223,2023-01-29 19:16:43
之前计生部们说放开计划生育，人口会迎来爆发性增长，国家资源承载不了。现在放开发现是负增长。去年说口罩放开，社会面临崩溃，很多人熬不过这一关。放开后两周后就恢复正常了。十年前各地户籍限制，认为入户人口太多挤占当地教育，医疗等资源，现在省会无条件入户，买房送户口。七年前房价上涨展开,1.0,0.1934568458446583,0.9080201953976148,0.9602667012934906,2023-01-29 22:09:17
多家大行将于明起再下调定期存款及大额存单利率继今年月国有大行下调存款利率后，时隔三个月存款利率再迎“降息”。证券时报记者月日从多个信源核实到，月日起，多家国有大行将再下调存款挂牌利率，不同期限的定期存款及大额存单利率下调幅度不等，降幅一般为、、和，存款期限涵盖一年期到五年期。住建部：“动则必快，动则必成”明年房地产工作狠抓落实商务部：全力保障生活必需品市场供应商务部新闻发言人束珏婷日在例行新闻发布会上说，近期，全国多地出现强雨雪天气、气温大幅下降，对部分地区生活必需品供应造成一定影响。商务部第一时间积极采取措施，全力保障生活必需品市场供应。目前，国内生活必需品市场供应充足，受大范围寒潮天气影响，部分地区的蔬菜价格阶段性上涨，粮食、食用油、肉类、鸡蛋等商品价格总体平稳。束珏婷说，下一步，商务部将持续加强监测分析和工作调度，及时采取有效措施，积极应对低温雨雪冰冻灾害影响，保障生活必需品市场平稳运行。（新华社）本周，唐山主要仓库及港口同口径钢坯库存万吨，周环比减少万吨。调研周期内，下游轧材企业低价补库为主，社库持续走低；港口方面，内贸资源出口和进口板坯到港并存。本周，五大品种钢材总库存量万吨，环比增加万吨。其中，钢厂库存量万吨，环比增加万吨；社会库存量万吨，环比减少万吨。小评，我昨天晚上预计今天的库存与网报不同，主力采用了我的，这个白天与晚盘看一下盘就知道了。所以经常要用自己的估算库存比较实用。港口市场情绪偏弱，随着气温下降，终端需求提振有限，港口货源销售不畅，部分贸易商出货意愿增强，市场报价出现松动。有贸易商表示，市场报货见多，价格有下跌迹象，但近期港口调入量明显减少，港口库存快速下滑，大跌或也难出现。主产区煤矿价格整体较为平稳，个别矿价格止跌上涨。部分煤矿年度任务即将完成产量收紧，随着路况好转，部分煤矿拉煤车增多，库存压力减缓，但终端还是以刚需采购为主，贸易商不敢存煤，整体市场以去库存为主，需求释放有限，年底市场供需两弱,0.0036199095022624,-0.0916324129758898,0.6578342522983711,-0.0011928218280414,------
住建部：明年因城施策、一城一策实现房地产供求关系平衡全国住房和城乡建设工作会议在北京召开，住房和城乡建设部部长倪虹在会上强调：坚持稳中求进、以进促稳、先立后破，明年做好四大板块、个方面工作。因城施策、一城一策，实现房地产供求关系平衡；进一步加大首套住房、二套住房政策落实展开,0.0099547511312217,0.434602625512944,1.0,0.023650210555704,2023-01-29 16:15:36
