文本,宏观集群密度,帖子平均情绪值,宏观集群信任度值,群体情绪指数1,时间
武汉取消二环线以内住房限购政策武汉：取消二环线以内住房限购政策月日，武汉市住房保障和房屋管理局发布《关于进一步促进我市房地产市场平稳健康发展的通知》，年月日起，取消武汉市二环线以内住房限购政策满足居民刚性和改善性购房需求。生育多子女家庭在购房贷款时，购买的第二套住房认定为首套住房，购买的第三套住房认定为第二套住房。对已有两套住房的家庭，在挂牌出售或出租一套的前提下新购一套住房的，购房贷款时认定为第二套住房。年月日起至月日前，对出售原有住房并在半年内购买新建商品住房和购买新建商品住房后至房屋交付前出售原有住房的纳税人，由购买新建商品住房所在区财政部门对其出售原有住房已缴纳的增值税按计税价格的给予补助。年月日前，对购买首套新建商品住房的，可享受万元家电家具数字消费券或购房消费券。持续开展线上线下房交会，对房交会期间购买首套住房的，按契税应缴额度给予补助优惠，购买第二套住房的，按契税应缴额度的给予补助优惠。年月日前，住房公积金缴存职工在我市购买普通自住住房的，贷款额度可按职工家庭当前可贷款额度上浮，同时不超出我市公积金贷款的最高贷款额度（即家庭首套房贷款最高可贷额度万元，家庭二套房贷款最高可贷额度万元）。（财联社记者陈业）,0.0632,0.0017174025370292,0.5721626848364749,0.0030005441645812,2023-01-06 20:35:08
刚刚，武汉全面取消住房限购武汉市住房保障和房屋管理局：年月日起，取消我市二环线以内住房限购政策，满足居民刚性和改善性购房需求。武汉取消二环线以内住房限购政策,0.012,-0.0563865578691652,0.7205458195126033,-0.0235564448446684,2023-01-06 13:07:11
江苏省无锡市：全市域取消限购政策，降低购买首套房首付比例。武汉：取消二环线以内住房限购政策。,0.0128,-0.0831161769544501,0.6346359171887015,-0.0326220681291652,2023-01-06 11:42:32
外汇存款准备金率下调释放哪些信号月日，央行宣布外汇存款准备金率下调至。业内专家认为，下调金融机构外汇存款准备金率，能够提升银行等金融机构的外汇资金运用能力，也会直接增加境内美元流动性，进而促进人民币稳定回升。专家建议，市场主体要避免偏离风险中性的“炒汇”行为，适度套保汇率敞口和控制货币错配，合理安排资产负债币种结构。新华网财经的微博视频,0.0689655172413793,-0.0809014614615473,0.6737361918861563,-0.0039764331627336,2023-01-06 11:44:12
转发央行出手，人民币急升，什么信号？近期人民币汇率跌破关口后，央行出手了日，央行宣布，为提升金融机构外汇资金运用能力，自月日起，下调金融机构外汇存款准备金率个百分点，即外汇存款准备金率由现行的下调至。人民币汇率随后闻声大涨，快速收复关口。什么是外汇存款储备金？为何能提振汇率？（中新财经宫宏宇中国新闻网）央行出手，人民币急升，什么信号？,0.0086206896551724,0.6352995392666703,0.6416535160820536,0.0037173767153204,2023-01-06 10:27:50
央行下调外汇存款准备金率至央行发布通知，为提升金融机构外汇资金运用能力，中国人民银行决定，自年月日起，下调金融机构外汇存款准备金率个百分点，即外汇存款准备金率由现行的下调至。下调金融机构外汇存款准备金率新浪财经的微博视频,1.0,0.9453324266780716,1.0,1.0,2023-01-06 17:27:47
中国人民银行决定下调金融机构外汇款准备金率为提升金融机构外汇资金运用能力，中国人民银行决定，自年月日起，下调金融机构外汇存款准备金率个百分点，即外汇存款准备金率由现行的下调至。,0.1637931034482758,0.1386342140297448,0.6660728645552149,0.0159993825316083,2023-01-06 10:14:56
汇率政策出手外汇存款准备金率由现行的下调至人民币汇率应声而起。月日，央行官网消息称，为提升金融机构外汇资金运用能力，决定自年月日起，下调金融机构外汇存款准备金率个百分点，即外汇存款准备金率由现行的下调至。现在是股、汇、楼、债四市政策联动频出,0.1810344827586207,0.2516794307217149,0.8662322467107724,0.0417502249785325,2023-01-06 10:17:03
人民币汇率反弹至人民币汇率快速上涨月日，央行宣布，为提升金融机构外汇资金运用能力，自月日起，下调金融机构外汇存款准备金率个百分点，即外汇存款准备金率由现行的下调至。随后，人民币汇率闻声反弹，快速涨至附近。中国银行研究院高级研究员王有鑫表示，央行此时出手调整外汇存款准备金率有利于增加金融体系外汇供给，改善市场外汇供求形势，同时通过释放政策信号，起到稳定汇率和市场情绪的作用。（中新财经）,0.0258620689655172,0.8090641359732952,0.725857973239046,0.0160662052999826,------
东方财富央行：月日起下调金融机构外汇存款准备金率个百分点央行：外汇存款准备金率由现行的下调至东方财富,0.0086206896551724,0.9998883791306556,0.6416535160820536,0.005850723239608,2023-01-06 15:25:31
中国人民银行决定下调金融机构外汇存款准备金率为提升金融机构外汇资金运用能力，中国人民银行决定，自年月日起，下调金融机构外汇存款准备金率个百分点，即外汇存款准备金率由现行的下调至。,0.0172413793103448,0.9980554567255802,0.6416535160820536,0.0116799962414982,2023-01-06 15:25:27
中国人民银行：外汇存款准备金率下调为为提升金融机构外汇资金运用能力，中国人民银行决定，自年月日起，下调金融机构外汇存款准备金率个百分点，即外汇存款准备金率由现行的下调至。,0.0172413793103448,0.6241610738255037,0.6416535160820536,0.0073044027235611,2023-01-06 14:44:25
中国人民银行：外汇存款准备金率下调为为提升金融机构外汇资金运用能力，中国人民银行决定，自年月日起，下调金融机构外汇存款准备金率个百分点，即外汇存款准备金率由现行的下调至。（来源：央视新闻）,0.3275862068965517,0.6486594927450752,0.7541883216180004,0.1695265146993159,2023-01-06 11:58:37
节前降息，老百姓福利。首套利率降至，从降至。之前一直喊的降息，终于来了。年月日贷款市场报价利率（）为：年期为，年期以上为，均与上期持平。原政策是，现直接取消加点，直接减个基点，最后。举例：贷款金额万。原，月供：元最新，月供：每个月可以省下元原二套现二套。不过这是首套增量的降息，存量贷是刚刚调整了一轮，估计短期内不会再次降低。如果楼市还是萎靡不振，未来还会持续的降低交易税费，类似广州的改增值税，或契税降低。今天就发布了保障房按契税征收。,0.4136904761904761,-0.2563686549113445,0.6394411861536423,-0.131206757771929,2023-01-06 11:10:47
发福利了存量房贷利率调整落地有人直呼“一个月立省近元”财联社月日讯（记者高萍）“每个月少还元”“一个月立省近元”月日，存量房贷利率正式批量下调，不少业主在社交平台上晒出调整后的房贷利率情况，并直言实实在在减负。根据安排，月日起银行开启存量房贷利率调整工作，符合条件的存量房贷客户将无需申请，银行批量进行调整。据测算，此次存量首套房贷利率调整将惠及约万户、上亿居民。从幅度看，此次存量首套房贷利率调整，平均降幅约为基点。以万元、年期、原利率的存量房贷为例，假设房贷利率降至，可节约借款人还款支出每年超过元。“存量房贷利率的降低可以节约居民利息负担，显著增强消费能力。本次政策调整利好是中长期的，可持续为近几年较高利率贷款买房的家庭减少支出，支持提升居民消费能力，有效促进消费增长。”中国人民银行货币政策司司长邹澜近日在国务院政策例行吹风会上如是说。存量首套房调整落地缘何有客户有客户？“今天是发福利的一天，从直接降到，终于不再高位站岗了。”“到，感恩。”月日，存量房贷利率调整落地，多位业主在社交平台感慨，更有人直言，“一个月立省接近块，这真是实实在在给咱减负了。”也有业主晒出前后还款的明细，该客户房贷利率于月日起预计从个基点下调为个基点。数据显示，调整前，该客户还款本金约为元，利息元，合计还款元；调整后本金元，利息元，合计元。农业银行今日发布的公告显示，根据工作安排，年月日该行已对符合首套住房贷款利率政策的存量个人住房贷款主动实施利率批量下调。存量房贷利率下调于调整当日生效，此次调整不溯及既往，之前的房贷利息不作调整。不少客户在社交媒体上晒出调整后的房贷利率情况显示，多位客户调整后的利率为“”。按照规则，调整后的房贷利率情况将是如何，最低降至多少？月日，中国人民银行货币政策司司长邹澜在国务院政策例行吹风会上表示，大部分符合要求的存量首套房贷利率将降至贷款市场报价利率，年月以后的将降至贷款市场报价利率减个基点，直接下调至政策下限。贷款市场报价利率（）是人民银行授权全国银行间同业拆借中心计算并公布的基础性贷款参考利率。全国银行间同业拆借中心每月日（遇节假日顺延）公布，目前有年期和年期以上两个期限品种。如年月日公布，年期为，年期以上为。不过，从调整后情况来看，有些客户调整后为，有些客户则为，调整后执行利率均为。为什么本次存量房贷利率调整后，加点数一样但房贷利率却不一样的情况？对此，农业银行在今日发布的公告中解释称，不同房贷客户与银行约定的重定价日不同，重定价日这一天部分，按当时的重新定价。因此，即使加点数相同，随着发生变化，重定价后的房贷利率仍可能存在差异。农业银行举例称，小王和小李的房贷利率均符合本次下调条件，下调点数均为个，重定价周期均为年，但小王和小李的重定价日不同。小王房贷利率的重定价日是每年的月日，年月日的为。调整前，小王的房贷利率为（个）；调整后，小王的房贷利率为（个），明年月日按最新一期年期以上确定新的房贷利率。小李房贷利率的重定价日是每年的月日，年月日的为。调整前，小李的房贷利率为（个）；调整后，小李房贷利率为（个），明年月日按最新一期年期以上确定新的房贷利率。二套转首套调整今日可提交申请此次存量房贷利率调整，三类人群将受益。招联首席研究员董希淼曾表示，其中之一为，当前有些地方政策调整，原来是二套房贷，现在可以被认定为首套房贷的借款人，也可以提出申请。例如现在一线城市”认房不认贷”政策落地，原来是“认房又认贷”政策下的二套房贷，只要名下没有房，可以按照首套房贷来办理。需要指出的是，二套及以上房贷且符合调整条件的需要客户进行申请下调。农业银行在今日发布的公告中表示，如果您的住房贷款不是首套住房贷款，但当前实际住房情况已经符合房屋所在城市首套住房标准，可点击“首套住房认定申请”，提交身份证明、承诺书、家庭住房套数查询结果或认定证明等材料，申请贷款利率调整。农业银行称，在年月日至年月日提出申请，该行审核认定符合首套房标准的，将在年月日起进行批量调整。在年月日（含）后提出申请的，该行将在个工作日内完成认定，经审核符合条件的，及时予以调整。中国银行此前发布的调整细则也显示，对于二套及以上房贷且符合调整条件、固定利率或基准利率定价且完成转换、不良贷款归还积欠本息的房贷客户，可于年月日至月日（含当日）向该行提出申请。中国银行将于月日对已受理并审批通过的进行集中调整。存量房贷利率调整进程迅速。月日，中国人民银行货币政策司司长邹澜在国务院政策例行吹风会上表示，中小银行也在陆续参照国有银行制定并发布实施细则。预计超过九成符合条件的借款人可在第一时间充分享受政策红利，其他借款人的存量房贷利率也将在月底前完成调整。,1.0,0.8323864663636766,0.6209545860379841,1.0,2023-01-06 10:44:51
月报价出炉。中国人民银行授权全国银行间同业拆借中心公布，年月日贷款市场报价利率为：年期为，年期以上为。,0.0744047619047619,0.3364881267836226,0.5748383643183589,0.027843983729162,2023-01-06 14:17:36
白话数据年月日建委新房住宅网签套，二手房住宅网签套（网签数据有滞后）。大中介前台挂牌房源量套（中介春节休假前，新政前），持续关注。昨日楼市热点：月日，北京市规自委网站发布了年第三轮拟供应商品住宅用地清单，共涉及宗，土地面积公顷，地上建筑规模万平方米。朝阳小红门、昌平朱辛庄等热点板块再迎供应。据悉，这宗用地将最晚于月日组织发布出让公告。月日，中国人民银行授权全国银行间同业拆借中心公布最新一期贷款市场报价利率：年期为，年期以上为，均维持不变。以上在下一次发布之前有效。截至目前，今年以来已经历了次下调。其中，月份，年期和年期以上同步下调个基点；月份，年期以上保持不变，年期单独下调个基点。,0.1428571428571428,0.2438097653140272,0.4905311289081629,0.0330548187240278,2023-01-06 11:11:18
新的贷款利率出炉：均不变中国人民银行授权全国银行间同业拆借中心公布，年月日贷款市场报价利率（）为：年期为，年期以上为。以上在下一次发布之前有效。,0.0178571428571428,0.8980433784966582,0.7140977739436818,0.0221555286903564,2023-01-06 10:55:45
中国人民银行授权全国银行间同业拆借中心公布，年月日贷款市场报价利率（）为：年期为，年期以上为。和上个月保持不变，以上在下一次发布之前有效。,0.0059523809523809,-0.9882324819185866,0.6209545860379841,-0.0070668330632447,2023-01-06 10:51:27
央行公布最新利率据微信公众号“中国人民银行”消息，中国人民银行授权全国银行间同业拆借中心公布，年月日贷款市场报价利率（）为：年期为，年期以上为。以上在下一次发布之前有效。（来源于“中国人民银行”）,0.0208333333333333,0.0,0.7140977739436818,0.0,------
湖湘财经月维持不变中国人民银行授权全国银行间同业拆借中心公布，年月日贷款市场报价利率（）为：年期为，年期以上为。以上在下一次发布之前有效。,0.0119047619047619,0.8461538461538458,0.6520023153398834,0.0127067456095591,2023-01-06 10:03:00
维持不变月日，中国人民银行授权全国银行间同业拆借中心公布了月份贷款市场报价利率（）。年月日贷款市场报价利率（）为：年期为，年期以上为。,0.0089285714285714,-0.6000000000000001,0.6209545860379841,-0.0064358841399065,------
协会的意思是涨还是跌？也不明确说一下哈。钢铁产业降本增效优化供给总体保持平稳态势中钢协：钢材需求将在减量后实现新的平衡钢铁业产业链长，涉及面广。今年以来，面对传统市场需求恢复不足、阶段性供需矛盾加大、行业盈利能力下降等困难，广大钢铁企业努力提升供给能力、推进降本增效。前个月，钢铁行业工业增加值同比增长，较工业平均水平高个百分点，总体保持平稳增长态势。受访企业和专家普遍认为，钢铁企业持续承压的主因来自需求端：上半年，我国粗钢表观消费量同比下降。面对市场供需的变化，不少企业积极降本增效、改善生产经营。“面临各种困难，钢铁企业顶住了压力，总体保持平稳态势。”中国钢铁工业协会会长谭成旭说。谭成旭认为，下一步，随着推进基础设施建设、提振大宗消费、调整优化房地产政策等举措落地见效，市场预期将进一步增强，钢材需求将在减量后实现新的平衡。（人民日报）明出库存了，把明天主力动作小定义一下把黑色品种点个名我觉得有时候我的小闲钢还是很精彩的，比如这两天都不错，同学不要错过参考机会我看就小闲一曲就大致行了，盘中再观察小定自己的策略就可以了。截至月日，上交所融资余额报亿元，较前一交易日减少亿元；深交所融资余额报亿元，较前一交易日增加亿元；两市合计亿元，较前一交易日增加亿元中国一年期贷款市场报价利率（）维持在不变，五年期贷款市场报价利率（）维持在不变。日山东市场部分钢厂对焦炭采购价上涨元吨，调整后具体情况如下：准一级干熄冶金焦：灰分，硫份，，全水，调整后执行元吨；到厂现汇含税价，以上价格为钢厂基准价格，年月日时起执行。唐山永旺带钢价格涨日唐山永旺带钢价格涨，现报，出厂含税唐山瑞兴钢铁型材价格稳日唐山瑞兴钢铁型材价格稳，槽钢，现报，，现报；工字钢，现报，，报，出厂含税。今日陕钢西安区域价格大螺纹配送价元吨，线盘加价元吨,0.0327380952380952,-0.2137953226307388,0.5700720663843437,-0.0077196306007437,2023-01-06 11:55:18
月维持不变：月年期和年期利率均维持不变据央行官网，年月日贷款市场报价利率（）为：年期为，年期以上为。以上在下一次发布之前有效。,0.0595238095238095,-0.1554342903438619,1.0,-0.0178999865066979,------
年月日全国银行间同业拆借中心受权公布贷款市场报价利率（）公告中国人民银行授权全国银行间同业拆借中心公布，年月日贷款市场报价利率（）为：年期为，年期以上为。以上在下一次发布之前有效。,0.0059523809523809,0.9967559969423788,0.6209545860379841,0.0071277845689757,2023-10-16 09:54:45
月报价出炉：年期和年期利率均维持不变据央行官网，年月日贷款市场报价利率（）为：年期为，年期以上为。以上在下一次发布之前有效。,0.0833333333333333,0.524564799569845,0.9220068583902776,0.0779771217091352,2023-10-16 09:58:17
年月日贷款市场报价利率（）,0.0773809523809523,-0.5006887006269519,0.6674736379600567,-0.0500323762098332,2023-10-16 09:56:52
月维持不变中国人民银行授权全国银行间同业拆借中心公布，年月日贷款市场报价利率（）为：年期为，年期以上为。以上在下一次发布之前有效。,0.0178571428571428,0.8011725162634524,0.7140977739436818,0.0197656383812043,2023-10-16 09:55:59
拿诺奖在东莞买房补贴万东莞特色人才购房补贴升至万广东城市东莞的人才购房补贴，最高已经提升到万元。最近，东莞市人力资源和社会保障局发布消息称，年东莞特色人才的住房补贴、生活补助、引进人才奖励、创业贷款贴息的申报工作，已经开始。其中最受关注的是，东莞将特级人才的购房补贴，从原标准的万元提高到了万元。此外，其他层次人才的购房补贴标准也均有大幅提升。在人才争夺战越来越激烈的今天，大幅度提升人才补贴，能奏效吗？在不少业内专家看来，东莞尽管地处珠三角区域，但作为普通地级市，在“科教文卫”层面，存在先天短板。拿到诺贝尔奖，到东莞买房补贴万来源中国新闻周刊查看图片,1.0,0.535402244013452,1.0,1.0,2023-10-16 09:55:50
拿诺奖在东莞买房补贴万元东莞特色人才购房补贴升至万元广东城市东莞的人才购房补贴，最高已经提升到万元。最近，东莞市人力资源和社会保障局发布消息称，年东莞特色人才的住房补贴、生活补助、引进人才奖励、创业贷款贴息的申报工作，已经开始。其中最受关注的是，东莞将特级人才的购房补贴，从原标准的万元提高到了万元。此外，其他层次人才的购房补贴标准也均有大幅提升。在人才争夺战越来越激烈的今天，大幅度提升人才补贴，能奏效吗？在不少业内专家看来，东莞尽管地处珠三角区域，但作为普通地级市，在“科教文卫”层面，存在先天短板。,0.0888888888888888,0.0244965847018939,0.5723089075997254,0.0023275731325661,2023-10-16 09:55:39
拿诺奖在东莞买房补贴万元东莞特色人才购房补贴升至万元广东城市东莞的人才购房补贴，最高已经提升到万元。最近，东莞市人力资源和社会保障局发布消息称，年东莞特色人才的住房补贴、生活补助、引进人才奖励、创业贷款贴息的申报工作，已经开始。其中最受关注的是，东莞将特展开,0.1777777777777777,0.1856662792408037,0.6689250505167436,0.041238967228133,2023-10-16 09:54:20
拿诺奖在东莞买房补贴万东莞特色人才购房补贴升至万广东城市东莞的人才购房补贴，最高已经提升到万元。最近，东莞市人力资源和社会保障局发布消息称，年东莞特色人才的住房补贴、生活补助、引进人才奖励、创业贷款贴息的申报工作，已经开始。其中最受关注的是，东莞将特级人才的购房补贴，从原标准的万元提高到了万元。此外，其他层次人才的购房补贴标准也均有大幅提升。在人才争夺战越来越激烈的今天，大幅度提升人才补贴，能奏效吗？在不少业内专家看来，东莞尽管地处珠三角区域，但作为普通地级市，在“科教文卫”层面，存在先天短板。拿到诺贝尔奖，到东莞买房补贴万,0.9777777777777776,0.606567826356277,0.3435229156134496,0.3805353959782127,------
拿诺奖在东莞买房补贴万东莞特色人才购房补贴升至万广东城市东莞的人才购房补贴，最高已经提升到万元。最近，东莞市人力资源和社会保障局发布消息称，年东莞特色人才的住房补贴、生活补助、引进人才奖励、创业贷款贴息的申报工作，已经开始。其中最受关注的是，东莞将特级人才的购房补贴，从原标准的万元提高到了万元。此外，其他层次人才的购房补贴标准也均有大幅提升。在人才争夺战越来越激烈的今天，大幅度提升人才补贴，能奏效吗？在不少业内专家看来，东莞尽管地处珠三角区域，但作为普通地级市，在“科教文卫”层面，存在先天短板。（中国新闻周刊）,0.4666666666666667,0.3378740872048066,0.4628838586458214,0.136318097379891,2023-10-16 09:51:06
拿诺奖在东莞买房补贴万东莞特色人才购房补贴升至万广东城市东莞的人才购房补贴，最高已经提升到万元。最近，东莞市人力资源和社会保障局发布消息称，年东莞特色人才的住房补贴、生活补助、引进人才奖励、创业贷款贴息的申报工作，已经开始。其中最受关注的是，东莞将特级人才的购房补贴，从原标准的万元提高到了万元。此外，其他层次人才的购房补贴标准也均有大幅提升。在人才争夺战越来越激烈的今天，大幅度提升人才补贴，能奏效吗？在不少业内专家看来，东莞尽管地处珠三角区域，但作为普通地级市，在“科教文卫”层面，存在先天短板。房产周边事,0.0666666666666666,-0.1024519770412688,0.7064254984062435,-0.0090118771762519,2023-10-16 11:27:40
拿诺奖在东莞买房补贴万东莞特色人才购房补贴升至万广东城市东莞的人才购房补贴，最高已经提升到万元。最近，东莞市人力资源和社会保障局发布消息称，年东莞特色人才的住房补贴、生活补助、引进人才奖励、创业贷款贴息的申报工作，已经开始。其中最受关注的是，东莞将特级人展开,0.1111111111111111,0.0486762853089708,0.7064254984062435,0.0071361028075287,2023-10-16 12:21:13
拿诺奖在东莞买房补贴万东莞特色人才购房补贴升至万东莞为了发展、引进人才，并提供住房补贴、生活补助、创业贷款等等优惠政策，这本是很好的事情，但大可不必靠“拿诺贝尔的特殊人才给与补贴万”这类噱头来博眼球，毕竟那啥建国多年也就莫言一个人拿过，而拿这种几乎零概率的东西来说事就陷入“虚空”了,0.0222222222222222,0.2007674246812303,0.7417467733265557,0.0061809639849292,2023-10-16 15:03:48
拿诺奖在东莞买房补贴万东莞特色人才购房补贴升至万广东城市东莞的人才购房补贴，最高已经提升到万元。最近，东莞市人力资源和社会保障局发布消息称，年东莞特色人才的住房补贴、生活补助、引进人才奖励、创业贷款贴息的申报工作，已经开始。其中最受关注的是，东莞将特级人才的购房补贴，从原标准的万元提高到了万元。此外，其他层次人才的购房补贴标准也均有大幅提升。在人才争夺战越来越激烈的今天，大幅度提升人才补贴，能奏效吗？在不少业内专家看来，东莞尽管地处珠三角区域，但作为普通地级市，在“科教文卫”层面，存在先天短板。,0.0888888888888888,0.8406019643936544,0.7064254984062435,0.0985880002970268,2023-10-16 12:35:26
转发拿诺奖在东莞买房补贴万东莞特色人才购房补贴升至万广东城市东莞的人才购房补贴，最高已经提升到万元。最近，东莞市人力资源和社会保障局发布消息称，年东莞特色人才的住房补贴、生活补助、引进人才奖励、创业贷款贴息的申报工作，已经开始。其中最受关注的是，东莞将特级人才的购房补贴，从原标准的万元提高到了万元。此外，其他层次人才的购房补贴标准也均有大幅提升。在人才争夺战越来越激烈的今天，大幅度提升人才补贴，能奏效吗？在不少业内专家看来，东莞尽管地处珠三角区域，但作为普通地级市，在“科教文卫”层面，存在先天短板。,1.0,-0.2824942389803538,0.4723450313909635,-0.2492233674231462,2023-10-16 10:03:49
我市发布《关于进一步促进房地产市场平稳健康发展的若干措施（征求意见稿）》围绕四个方面给房地产市场赋能月日，记者从商丘市住房和城乡建设局获悉，为贯彻落实党中央、国务院和省委、省政府决策部署，优化房地产政策，促进我市房地产市场平稳健康发展，市住房和城乡建设局结合我市实际起草了《关于进一步促进房地产市场平稳健康发展的若干措施（征求意见稿）》（以下简称《意见稿》），并公开向社会征求意见。《意见稿》以稳定市场为关键，以支持企业发展为重点，以满足刚性和改善性住房需求为目的，优化房地产市场调控措施，因城施策，充分释放政策红利，促进我市房地产市场平稳健康发展。《意见稿》重点从支持合理住房需求、落实企业扶持措施、完善金融服务、优化房地产市场环境、多措并举去库存方面，本着实用性、灵活性和可操作性相结合的总体思路，归纳提出了条内容，主要从四个方面给房地产市场赋能：一是促进消费，加大住房公积金贷款支持力度，实行商品住房契税补贴，居民换购住房个人所得税退税优惠，支持存量房“带押过户”等条支持政策，一体保持新建房和二手房两个市场销售热度；二是促进投资，优化土地出让条件，允许分期缴纳土地出让价款，试行地下停车位办理预售，适当延缓缴纳城市基础设施配套费和社保费，支持产销对接商品住房，优化资金监管措施等条支持政策；三是加强金融支持，落实差别化住房信贷政策，开展融资服务对接，加大金融纾困帮扶力度等条支持政策；四是提高政务服务，优化联合验收备案制度，优化房屋网签备案服务，全面推行“交房即交证”，进一步优化房地产市场环境等条支持政策。其中，明确提高多子女家庭购买首套自住住房申请住房公积金贷款最高额度：自年月日起，对依法生育、抚养多子女的住房公积金缴存人家庭，在本市购买首套自住住房申请住房公积金贷款的，贷款最高额度在本市住房公积金贷款最高额度基础上提高万元；调整提取公积金后申请贷款条件：自年月日起，同一套自住住房购房提取后申请住房公积金贷款，其公积金贷款额与提取金额之和不得超过房屋总价；房地产开发企业在取得商品房预售许可证后，符合商丘市住房公积金管理中心楼盘合作要求，可以申请住房公积金按揭贷款合作。适时实施商品住房契税补贴。根据我市实际情况，经市政府同意，相关单位适时对个人在中心城区范围内购买商品住房（含二手商品住房）的，可以给予所缴纳契税总额的补贴，最高不超过万元。居民换购住房个人所得税政策。自年月日至年月日，对出售自有住房并在现住房出售后年内重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还已缴纳的个人所得税。支持国有投融资平台公司或国有非银行业金融机构作为投资主体，购买存量房屋用作保障性租赁住房。实行多样化回迁安置，根据当前征收安置实际，市中心城区原则上不再新建安置房，通过购买商品住房、发放安置房票等货币化为主的方式实施安置。为有效降低二手房交易资金和时间成本，推行存量商品房“带押过户”模式，充分保障在押不动产依法转让，激发存量房市场交易活力，提高交易登记安全性，促进存量房交易市场良性循环和健康发展。继续支持产销对接商品住房。支持团购在售商品住房。支持新兴产业单位、科研机构、产业园区、大专院校、企事业等单位，集中团购商品住房解决职工住房问题。鼓励多市场主体按照利益共享、风险共担原则以多种合作方式开发建设商品房。进一步提升商品住房品质。大力发展绿色建筑和绿色建造。鼓励高品质、改善型住宅小区建设，优化住宅供应套型，提高新建住房设计建造水平和设施配置标准，推动住宅产品升级换代，逐步提高装修住宅供应比例。持续加强质量和安全监管，全面提升住宅工程质量品质。推进无障碍设施建设，促进家庭装修消费，增加智能家电消费，推动数字家庭发展。进一步提升物业服务管理水平。开展全市物业管理专项整治行动，对物业服务规范化、房屋质量监管、收费公开、电梯安全、违章搭建、涉黑涉恶、消防安全等七个方面专项整治，进一步提升全市物业管理水平，切实解决广大市民急难愁盼问题，不断提高广大市民幸福感、获得感和满意度。即日起至月日，市民可以通过以下方式提出意见建议：登录商丘市政府网《意见征集》（网页链接）栏目浏览相关正在征集意见的内容并在页面底部提交意见建议；通过信函方式，将意见寄至商丘市神火大道与雪苑路交叉口市住房和城乡建设局房地产市场监管科（邮政编码）；通过电子邮件方式将修改意见和建议发送至电子邮箱。记者鲁超,0.0153846153846153,0.790823950595974,0.6530520412350853,0.0311687925507874,2023-10-16 12:49:14
成都住房限购限价措施有新调整月日，成都住建局发布《关于进一步优化政策措施促进房地产市场平稳健康发展的通知》。其中提到：调整住房限购措施，四川天府新区直管区、成都高新区南部园区、锦江区、青羊区、金牛区、武侯区、成华区继续实施住房限购，统一为一个限购区域。其他区域不再审核购房资格；在限购区域范围内，购买平方米以上（不含平方米）住房，不再审核购房资格，更好满足居民改善型住房需求。调整住房限价措施，成品住宅装修价格由企业根据市场情况自主确定（土地出让合同等有约定的除外），严格落实样板间、销售现场、装修清单等管理要求，鼓励优质优价；不再执行二手住房成交参考价格发布机制。,0.0153846153846153,0.9922006323582584,0.6530520412350853,0.0391056639792317,2023-10-16 14:34:26
成都住房限购限价措施有新调整月日，成都住建局发布《关于进一步优化政策措施促进房地产市场平稳健康发展的通知》。其中提到：调整住房限购措施，四川天府新区直管区、成都高新区南部园区、锦江区、青羊区、金牛区、武侯区、成华区继续实施住房限购，统一为一个限购区域。其他区域不再审核购房资格；在限购区域范围内，购买平方米以上（不含平方米）住房，不再审核购房资格，更好满足居民改善型住房需求。调整住房限价措施，成品住宅装修价格由企业根据市场情况自主确定（土地出让合同等有约定的除外），严格落实样板间、销售现场、装修清单等管理要求，鼓励优质优价；不再执行二手住房成交参考价格发布机制。（成都住建）法治君播报成都区域外取消限购成都出台《关于进一步优化政策措施促进房地产市场平稳健康发展的通知》,0.123076923076923,0.4947974333591543,0.772365986574085,0.1845155358177393,2023-10-16 10:49:25
成都住房限购限价措施有新调整成都区域外取消限购月日，成都住建局发布《关于进一步优化政策措施促进房地产市场平稳健康发展的通知》。其中提到：调整住房限购措施，四川天府新区直管区、成都高新区南部园区、锦江区、青羊区、金牛区、武侯区、成华区继续实施住房限购，统一为一个限购区域。其他区域不再审核购房资格；在限购区域范围内，购买平方米以上（不含平方米）住房，不再审核购房资格，更好满足居民改善型住房需求。调整住房限价措施，成品住宅装修价格由企业根据市场情况自主确定（土地出让合同等有约定的除外），严格落实样板间、销售现场、装修清单等管理要求，鼓励优质优价；不再执行二手住房成交参考价格发布机制。（成都住建）成都出台《关于进一步优化政策措施促进房地产市场平稳健康发展的通知》成都调整住房限购措施,0.0384615384615384,-0.2939442592994965,0.6530520412350853,-0.0289631075054581,2023-10-16 11:15:00
